gf_id,genus,species,gall_id,host_id,sourceURL,pageURL,phenophase,lifestage,viability,date,doy,latitude,longitude,site,state,country,AGDD32,AGDD50,yearend32,yearend50,percent32,percent50
3419,Quercus,laurina,,,https://www.gallformers.org/source/74,,dormant,,viable,2010-06-07,,20.1545,-98.2022,Acaxochitlan,Hidalgo,Mexico,,,,,,
3419,Quercus,laurina,,,https://www.gallformers.org/source/74,,perimature,Adult,,2010-06-15,,20.1545,-98.2022,Acaxochitlan,Hidalgo,Mexico,,,,,,
748,Quercus,rubra,,,https://www.gallformers.org/source/74,,maturing,Adult,,XXXX-06-01,,38.9559,-76.9455,Hyattsville,MS,USA,,,,,,
748,Quercus,rubra,,,https://www.gallformers.org/source/74,,maturing,Adult,,XXXX-06-15,,38.9559,-76.9455,Hyattsville,MS,USA,,,,,,
3421,Quercus,laurina,,,https://www.gallformers.org/source/74,,dormant,,viable,2010-06-10,,20.2266,-98.9052,El Arenal,Hidalgo,Mexico,,,,,,
3421,Quercus,laurina,,,https://www.gallformers.org/source/74,,perimature,Adult,,2010-06-15,,20.2266,-98.9052,El Arenal,Hidalgo,Mexico,,,,,,
745,,,,,https://www.gallformers.org/source/74,,dormant,Adult,viable,XXXX-12-14,,31.7621,-95.6308,Palestine,TX,USA,,,,,,
745,,,,,https://www.gallformers.org/source/74,,,Adult,,1921-04-28,,38.9072,-77.0369,Washington,DC,USA,,,,,,
749,Quercus,wislizenii,,,https://www.gallformers.org/source/74,,maturing,Adult,,1969-03-13,,38.891,-121.293,Lincoln,CA,USA,,,,,,
749,Quercus,agrifolia,,,https://www.gallformers.org/source/74,,dormant,,viable,1969-06-23,,38.2919,-122.458,Sonoma,CA,USA,,,,,,
1322,Quercus,kelloggii,,,https://www.gallformers.org/source/74,,maturing,Adult,,1920-04-15,,37.2358,-121.9624,Los Gatos,CA,USA,,,,,,
1322,Quercus,agrifolia,,,https://www.gallformers.org/source/74,,maturing,Adult,,1915-03-11,,36.6177,-121.9166,Pacific Grove,CA,USA,,,,,,
1322,Quercus,kelloggii,,,https://www.gallformers.org/source/74,,maturing,Adult,,1912-09-21,,37.2358,-121.9624,Los Gatos,CA,USA,,,,,,
1322,,,,,https://www.gallformers.org/source/74,,maturing,Adult,,1944-04-25,,42.439,-123.3284,Grants Pass,OR,USA,,,,,,
751,,,,,https://www.gallformers.org/source/74,,dormant,Adult,viable,1919-03-29,,37.5973,-90.6273,Ironton,MO,USA,,,,,,
752,Quercus,emoryi,,,https://www.gallformers.org/source/74,,maturing,Adult,,XXXX-06-28,,34.54,-112.4685,Prescott,AZ,USA,,,,,,
755,Quercus,rubra,,,https://www.gallformers.org/source/74,,dormant,,viable,1996-05-28,,40.9645,-76.8844,Lewisburg,PA,USA,,,,,,
4237,Quercus,rubra,,,https://www.gallformers.org/source/74,,,Adult,,1915-04-15,,41.5067,-90.5151,Moline,IL,USA,,,,,,
755,Quercus,rubra,,,https://www.gallformers.org/source/74,,,Adult,,XXXX-07-09,,42.0451,-87.6877,Evanston,IL,USA,,,,,,
755,Quercus,rubra,,,https://www.gallformers.org/source/74,,,Adult,,XXXX-07-18,,42.0451,-87.6877,Evanston,IL,USA,,,,,,
