"id","observed_on","taxon.name","latitude","longitude","uri","Evidence_of_Presence","Life_Stage","Gall_phenophase","phenostage","doy","AGDD32","AGDD50"
72605756,"2021-03-31","Eurosta solidaginis",42.5748466667,-72.4607083333,"https://www.inaturalist.org/observations/72605756","Gall","","dormspring","dormspring",90,260.297729492,20.2679176331
72710073,"2021-04-02","Eurosta solidaginis",45.0236757348,-93.0776756702,"https://www.inaturalist.org/observations/72710073","Gall","","dormspring","dormspring",92,261.242736816,8.10898590088
72736847,"2021-04-02","Eurosta solidaginis",41.7240301717,-88.1451453314,"https://www.inaturalist.org/observations/72736847","Gall","","dormspring","dormspring",92,360.764678955,30.1678924561
72736850,"2021-04-02","Eurosta solidaginis",41.6080997799,-88.1194964493,"https://www.inaturalist.org/observations/72736850","Gall","","dormspring","dormspring",92,370.916748047,31.9409446716
72788138,"2021-04-03","Eurosta solidaginis",43.0338601585,-88.4036451615,"https://www.inaturalist.org/observations/72788138","Gall","","dormspring","dormspring",93,255.941726685,12.419960022
72788252,"2021-04-03","Eurosta solidaginis",43.0337561293,-88.404138384,"https://www.inaturalist.org/observations/72788252","Gall","","dormspring","dormspring",93,255.941726685,12.419960022
72788730,"2021-04-03","Eurosta solidaginis",38.8161249971,-77.6765195188,"https://www.inaturalist.org/observations/72788730","Gall","","dormspring","dormspring",93,765.260375977,91.358795166
72789514,"2021-04-03","Eurosta solidaginis",40.0243099722,-75.851984,"https://www.inaturalist.org/observations/72789514","Gall","","dormspring","dormspring",93,477.872650146,38.4478721619
72793093,"2021-03-12","Eurosta solidaginis",45.0507860877,-93.0497832257,"https://www.inaturalist.org/observations/72793093","Organism; Gall","Larva","dormspring","dormspringLarva",71,99.2969436646,3.53699493408
72843107,"2021-04-03","Eurosta solidaginis",42.7052635791,-88.2339917403,"https://www.inaturalist.org/observations/72843107","Gall","","dormspring","dormspring",93,285.002685547,12.8879699707
72843249,"2021-04-03","Eurosta solidaginis",40.4305873861,-88.108665251,"https://www.inaturalist.org/observations/72843249","Gall","","dormspring","dormspring",93,436.967651367,34.09192276
72859122,"2021-04-03","Eurosta solidaginis",42.0033868795,-88.385642775,"https://www.inaturalist.org/observations/72859122","Gall","","dormspring","dormspring",93,290.375579834,13.0499191284
72885758,"2021-04-03","Eurosta solidaginis",42.1239389678,-88.2038138715,"https://www.inaturalist.org/observations/72885758","Gall","","dormspring","dormspring",93,325.385772705,21.4019737244
72952996,"2021-04-04","Eurosta solidaginis",43.1612630561,-88.1677975964,"https://www.inaturalist.org/observations/72952996","Gall","","dormspring","dormspring",94,268.883666992,11.2049942017
72968877,"2021-03-30","Eurosta solidaginis",41.9822469024,-87.7406159827,"https://www.inaturalist.org/observations/72968877","Gall","","dormspring","dormspring",89,360.368774414,32.4989471436
72972695,"2021-04-04","Eurosta solidaginis",45.62395,-93.61449,"https://www.inaturalist.org/observations/72972695","Gall","","dormspring","dormspring",94,206.684814453,6.69596862793
73044136,"2021-04-02","Eurosta solidaginis",41.3237668328,-88.914383891,"https://www.inaturalist.org/observations/73044136","Gall","","dormspring","dormspring",92,390.320648193,28.1879653931
73044208,"2021-04-04","Eurosta solidaginis",43.1597351426,-88.1688958921,"https://www.inaturalist.org/observations/73044208","Gall","","dormspring","dormspring",94,268.883666992,11.2049942017
73060250,"2021-04-05","Eurosta solidaginis",42.1234333333,-87.8255216667,"https://www.inaturalist.org/observations/73060250","Gall","","dormspring","dormspring",95,402.578735352,43.2899284363
73085220,"2021-04-04","Eurosta solidaginis",39.3846336514,-83.3909888328,"https://www.inaturalist.org/observations/73085220","Gall","","dormspring","dormspring",94,545.435546875,55.1338882446
73102544,"2021-04-06","Eurosta solidaginis",41.7868583418,-88.22618,"https://www.inaturalist.org/observations/73102544","Gall","","dormspring","dormspring",96,432.692657471,53.5409507751
73165786,"2021-04-06","Eurosta solidaginis",37.0664166944,-76.4000811944,"https://www.inaturalist.org/observations/73165786","Gall","","dormspring","dormspring",96,1220.49816895,206.432739258
73187789,"2021-04-06","Eurosta solidaginis",38.7653366667,-89.86158,"https://www.inaturalist.org/observations/73187789","Gall","","dormspring","dormspring",96,814.19329834,106.253791809
73320658,"2021-04-08","Eurosta solidaginis",41.124625,-81.5286716667,"https://www.inaturalist.org/observations/73320658","Gall","","dormspring","dormspring",98,571.652648926,84.500869751
73323998,"2021-04-05","Eurosta solidaginis",42.7958670777,-73.7739577654,"https://www.inaturalist.org/observations/73323998","Gall","","dormspring","dormspring",95,288.269683838,20.7539329529
73424249,"2021-04-09","Eurosta solidaginis",40.9072666475,-76.494574125,"https://www.inaturalist.org/observations/73424249","Gall","","dormspring","dormspring",99,538.487609863,70.0559387207
73438077,"2021-04-09","Eurosta solidaginis",42.9907833,-88.0858016,"https://www.inaturalist.org/observations/73438077","Gall","","dormspring","dormspring",99,449.35144043,78.0478820801
73542908,"2021-04-10","Eurosta solidaginis",40.3317583171,-74.6734243913,"https://www.inaturalist.org/observations/73542908","Gall","","dormspring","dormspring",100,679.823364258,80.0458221436
73678559,"2021-04-11","Eurosta solidaginis",42.9093073697,-88.1684803968,"https://www.inaturalist.org/observations/73678559","Gall","","dormspring","dormspring",101,461.843597412,72.8458633423
73791589,"2021-04-12","Eurosta solidaginis",43.1122166667,-72.4257583333,"https://www.inaturalist.org/observations/73791589","Organism; Gall","Pupa","dormspring","dormspringPupa",102,398.069519043,47.1869049072
73798735,"2021-04-12","Eurosta solidaginis",43.1120747222,-88.4136434403,"https://www.inaturalist.org/observations/73798735","Gall","","dormspring","dormspring",102,493.460632324,79.5148239136
73896377,"2021-04-13","Eurosta solidaginis",43.0798637728,-77.6736240742,"https://www.inaturalist.org/observations/73896377","Gall","","dormspring","dormspring",103,559.39465332,92.5288696289
73967305,"2021-04-14","Eurosta solidaginis",43.0923448457,-77.6550596674,"https://www.inaturalist.org/observations/73967305","Gall","","dormspring","dormspring",104,573.776794434,90.1709060669
73983915,"2021-04-14","Eurosta solidaginis",40.4463888889,-79.8375,"https://www.inaturalist.org/observations/73983915","Gall","","dormspring","dormspring",104,772.496643066,139.598815918
73988117,"2021-04-13","Eurosta solidaginis",40.1288013481,-83.6837025912,"https://www.inaturalist.org/observations/73988117","Gall","","dormspring","dormspring",103,692.153320312,127.592720032
74039030,"2021-04-15","Eurosta solidaginis",44.9871891944,-93.1520881944,"https://www.inaturalist.org/observations/74039030","Gall","","dormspring","dormspring",105,508.940551758,70.0739135742
74056330,"2021-04-15","Eurosta solidaginis",35.9447391515,-87.1313975447,"https://www.inaturalist.org/observations/74056330","Organism; Gall","Adult","maturing","maturingAdult",105,1504.71850586,354.113708496
74174712,"2021-04-08","Eurosta solidaginis",38.2914627539,-76.4966041708,"https://www.inaturalist.org/observations/74174712","Gall","","dormspring","dormspring",98,1001.53735352,164.681793213
74239638,"2021-04-17","Eurosta solidaginis",40.291355,-74.7156916667,"https://www.inaturalist.org/observations/74239638","Gall","","dormspring","dormspring",107,849.203430176,108.566802979
74306602,"2021-04-17","Eurosta solidaginis",43.0764274597,-88.0362854004,"https://www.inaturalist.org/observations/74306602","Gall","","dormspring","dormspring",107,553.886474609,77.7598876953
74433806,"2021-04-18","Eurosta solidaginis",43.0135273164,-88.3121090591,"https://www.inaturalist.org/observations/74433806","Gall","","dormspring","dormspring",108,536.651489258,71.3428878784
74433810,"2021-04-18","Eurosta solidaginis",43.0135273164,-88.3121090591,"https://www.inaturalist.org/observations/74433810","Gall","","dormspring","dormspring",108,536.651489258,71.3428878784
74442354,"2021-04-18","Eurosta solidaginis",44.5018283333,-93.0327833333,"https://www.inaturalist.org/observations/74442354","Gall","","dormspring","dormspring",108,494.954589844,66.5009002686
74486730,"2021-04-18","Eurosta solidaginis",42.9673833333,-78.8889888889,"https://www.inaturalist.org/observations/74486730","Gall","","dormspring","dormspring",108,631.727600098,103.022758484
74516345,"2021-04-18","Eurosta solidaginis",44.5017866667,-93.0328,"https://www.inaturalist.org/observations/74516345","Gall","","dormspring","dormspring",108,494.954589844,66.5009002686
74525048,"2021-02-25","Eurosta solidaginis",42.2223883333,-83.6962666667,"https://www.inaturalist.org/observations/74525048","Gall","","dormspring","dormspring",56,32.6248931885,0
74562259,"2021-04-19","Eurosta solidaginis",40.1510848999,-76.5883331299,"https://www.inaturalist.org/observations/74562259","Gall","","dormspring","dormspring",109,907.36138916,127.691734314
74686027,"2021-04-20","Eurosta solidaginis",44.6091327586,-84.6595537674,"https://www.inaturalist.org/observations/74686027","Gall","","dormspring","dormspring",110,431.909637451,61.1278686523
74789060,"2021-04-18","Eurosta solidaginis",40.0804916431,-88.2042073799,"https://www.inaturalist.org/observations/74789060","Gall","","dormspring","dormspring",108,825.8125,122.462867737
74885339,"2021-04-22","Eurosta solidaginis",42.949901287,-88.1243930973,"https://www.inaturalist.org/observations/74885339","Gall","","dormspring","dormspring",112,574.847412109,74.6008529663
74885343,"2021-04-22","Eurosta solidaginis",42.949901287,-88.1243930973,"https://www.inaturalist.org/observations/74885343","Gall","","dormspring","dormspring",112,574.847412109,74.6008529663
74886745,"2021-04-22","Eurosta solidaginis",42.9060920656,-88.1232161783,"https://www.inaturalist.org/observations/74886745","Gall","","dormspring","dormspring",112,576.170532227,76.4188766479
74886746,"2021-04-22","Eurosta solidaginis",42.9060920656,-88.1232161783,"https://www.inaturalist.org/observations/74886746","Gall","","dormspring","dormspring",112,576.170532227,76.4188766479
74934708,"2021-04-17","Eurosta solidaginis",44.4044586,-70.7898806,"https://www.inaturalist.org/observations/74934708","Gall","","dormspring","dormspring",107,380.249664307,21.3929176331
74986900,"2021-04-23","Eurosta solidaginis",42.9612899738,-88.2764667415,"https://www.inaturalist.org/observations/74986900","Gall","","dormspring","dormspring",113,591.542419434,76.2748336792
75038468,"2021-04-24","Eurosta solidaginis",44.9520835876,-93.0737838745,"https://www.inaturalist.org/observations/75038468","Gall","","dormspring","dormspring",114,612.017272949,73.1608810425
75055719,"2021-04-24","Eurosta solidaginis",42.4652638869,-88.1167895225,"https://www.inaturalist.org/observations/75055719","Gall","","dormspring","dormspring",114,671.300537109,86.2288894653
75064988,"2021-04-24","Eurosta solidaginis",42.6540412903,-74.0396347046,"https://www.inaturalist.org/observations/75064988","Gall","","dormspring","dormspring",114,496.862609863,44.1358947754
75084758,"2021-04-24","Eurosta solidaginis",42.8878029891,-88.3274296553,"https://www.inaturalist.org/observations/75084758","Gall","","dormspring","dormspring",114,608.183654785,75.0688781738
75112502,"2021-04-24","Eurosta solidaginis",40.0861817927,-88.3307433128,"https://www.inaturalist.org/observations/75112502","Gall","","dormspring","dormspring",114,923.921447754,132.236816406
75127551,"2021-04-24","Eurosta solidaginis",41.6960042897,-87.9066340092,"https://www.inaturalist.org/observations/75127551","Gall","","dormspring","dormspring",114,808.865234375,129.338760376
75134307,"2021-03-25","Eurosta solidaginis",43.0336945,-76.1367416667,"https://www.inaturalist.org/observations/75134307","Gall","","dormspring","dormspring",84,214.84777832,16.6589355469
75218299,"2021-04-25","Eurosta solidaginis",42.996607471,-88.1334574856,"https://www.inaturalist.org/observations/75218299","Gall","","dormspring","dormspring",115,630.10736084,80.7568664551
75267546,"2021-04-25","Eurosta solidaginis",41.1471333333,-82.2334216667,"https://www.inaturalist.org/observations/75267546","Gall","","dormspring","dormspring",115,860.219604492,153.395828247
75274625,"2021-04-25","Eurosta solidaginis",44.3550755778,-93.5454894547,"https://www.inaturalist.org/observations/75274625","Gall","","dormspring","dormspring",115,540.503662109,64.2059173584
75276720,"2021-04-25","Eurosta solidaginis",44.3547412307,-93.5461124046,"https://www.inaturalist.org/observations/75276720","Gall","","dormspring","dormspring",115,540.503662109,64.2059173584
75318242,"2021-04-25","Eurosta solidaginis",40.2616625257,-75.4611476912,"https://www.inaturalist.org/observations/75318242","Gall","","dormspring","dormspring",115,974.231262207,124.415618896
75326673,"2021-04-25","Eurosta solidaginis",42.2409869,-88.4560275,"https://www.inaturalist.org/observations/75326673","Gall","","dormspring","dormspring",115,691.47857666,84.9868850708
75340545,"2021-04-26","Eurosta solidaginis",43.172216,-89.210012,"https://www.inaturalist.org/observations/75340545","Gall","","dormspring","dormspring",116,628.442260742,73.4848251343
75364157,"2021-04-26","Eurosta solidaginis",43.0470291202,-88.4092947342,"https://www.inaturalist.org/observations/75364157","Gall","","dormspring","dormspring",116,622.736450195,77.8678894043
75364176,"2021-04-26","Eurosta solidaginis",43.0470291202,-88.4092947342,"https://www.inaturalist.org/observations/75364176","Gall","","dormspring","dormspring",116,622.736450195,77.8678894043
75364178,"2021-04-26","Eurosta solidaginis",43.0470291202,-88.4092947342,"https://www.inaturalist.org/observations/75364178","Gall","","dormspring","dormspring",116,622.736450195,77.8678894043
75372947,"2021-04-26","Eurosta solidaginis",43.0251258463,-87.9573591348,"https://www.inaturalist.org/observations/75372947","Gall","","dormspring","dormspring",116,655.757507324,77.8049621582
75373187,"2021-04-26","Eurosta solidaginis",43.0252030493,-87.957214721,"https://www.inaturalist.org/observations/75373187","Gall","","dormspring","dormspring",116,655.757507324,77.8049621582
75431192,"2021-04-27","Eurosta solidaginis",42.3126487732,-89.1709671021,"https://www.inaturalist.org/observations/75431192","Gall","","dormspring","dormspring",117,714.644470215,85.7697601318
75452515,"2021-04-27","Eurosta solidaginis",44.8026234051,-92.8240577225,"https://www.inaturalist.org/observations/75452515","Gall","","dormspring","dormspring",117,594.935424805,66.4919433594
75452638,"2021-04-27","Eurosta solidaginis",44.8024467565,-92.8241593111,"https://www.inaturalist.org/observations/75452638","Gall","","dormspring","dormspring",117,594.935424805,66.4919433594
75453181,"2021-04-27","Eurosta solidaginis",44.802641475,-92.8240732065,"https://www.inaturalist.org/observations/75453181","Gall","","dormspring","dormspring",117,594.935424805,66.4919433594
75483272,"2021-04-27","Eurosta solidaginis",43.1825367097,-88.3533951389,"https://www.inaturalist.org/observations/75483272","Gall","","dormspring","dormspring",117,610.244689941,71.2168579102
75489939,"2021-04-27","Eurosta solidaginis",43.1812817753,-88.3549687995,"https://www.inaturalist.org/observations/75489939","Gall","","dormspring","dormspring",117,610.244689941,71.2168579102
75496068,"2021-04-27","Eurosta solidaginis",45.2067806449,-92.0299190037,"https://www.inaturalist.org/observations/75496068","Gall","","dormspring","dormspring",117,464.966522217,47.5829582214
75600565,"2021-04-28","Eurosta solidaginis",42.9782228993,-88.1901502832,"https://www.inaturalist.org/observations/75600565","Gall","","dormspring","dormspring",118,660.419433594,85.4188537598
75718858,"2021-04-29","Eurosta solidaginis",43.1129519183,-88.4133859328,"https://www.inaturalist.org/observations/75718858","Gall","","dormspring","dormspring",119,702.953430176,97.7937774658
75786499,"2021-04-30","Eurosta solidaginis",42.3279524517,-89.0186150669,"https://www.inaturalist.org/observations/75786499","Gall","","dormspring","dormspring",120,854.468444824,139.40977478
75933244,"2021-04-30","Eurosta solidaginis",45.4876583333,-93.815225,"https://www.inaturalist.org/observations/75933244","Gall","","dormspring","dormspring",120,536.993652344,38.1509666443
75950935,"2021-04-30","Eurosta solidaginis",45.1022982778,-93.0406254722,"https://www.inaturalist.org/observations/75950935","Gall","","dormspring","dormspring",120,633.94152832,60.7319488525
75952514,"2021-04-30","Eurosta solidaginis",41.5455456672,-87.7592503572,"https://www.inaturalist.org/observations/75952514","Gall","","dormspring","dormspring",120,883.457580566,139.346786499
75991026,"2021-04-30","Eurosta solidaginis",43.1591980657,-88.1732988124,"https://www.inaturalist.org/observations/75991026","Gall","","dormspring","dormspring",120,691.928466797,85.787902832
76003330,"2021-04-30","Eurosta solidaginis",43.6158,-84.1760333333,"https://www.inaturalist.org/observations/76003330","Gall","","dormspring","dormspring",120,720.98046875,109.709854126
76051249,"2021-04-30","Eurosta solidaginis",41.6355466667,-87.4377283333,"https://www.inaturalist.org/observations/76051249","Gall","","dormspring","dormspring",120,894.815246582,149.273773193
76207146,"2019-08-14","Eurosta solidaginis",46.8259972222,-92.0858694444,"https://www.inaturalist.org/observations/76207146","Gall","","developing","developing",226,3197.99560547,1178.59387207
76340889,"2019-08-21","Eurosta solidaginis",46.7748027778,-92.114525,"https://www.inaturalist.org/observations/76340889","Gall","","developing","developing",233,3573.42163086,1401.51501465
76383585,"2021-05-01","Eurosta solidaginis",29.6105181504,-95.5973798754,"https://www.inaturalist.org/observations/76383585","Gall","","developing","developing",121,3467.74438477,1476.60192871
76767174,"2021-05-02","Eurosta solidaginis",30.2165866667,-92.959145,"https://www.inaturalist.org/observations/76767174","Gall","","developing","developing",122,3195.44042969,1221.26318359
76821747,"2021-05-01","Eurosta solidaginis",30.3695583333,-91.105025,"https://www.inaturalist.org/observations/76821747","Gall","","developing","developing",121,3139.0546875,1183.16638184
76980868,"2021-05-03","Eurosta solidaginis",29.356011101,-95.6115957443,"https://www.inaturalist.org/observations/76980868","Gall","","developing","developing",123,3508.70263672,1483.21716309
77051823,"2021-05-03","Eurosta solidaginis",29.6993969317,-95.4519872099,"https://www.inaturalist.org/observations/77051823","Gall","","developing","developing",123,3560.984375,1524.99487305
77054101,"2021-05-03","Eurosta solidaginis",29.7133966667,-95.4005966667,"https://www.inaturalist.org/observations/77054101","Gall","","developing","developing",123,3509.92724609,1475.26074219
77180798,"2021-04-28","Eurosta solidaginis",39.1647305849,-75.4974080932,"https://www.inaturalist.org/observations/77180798","Gall","","dormspring","dormspring",118,1328.67834473,225.530517578
77306782,"2021-05-03","Eurosta solidaginis",30.3574357711,-91.0950140408,"https://www.inaturalist.org/observations/77306782","Gall","","developing","developing",123,3196.48388672,1208.7265625
77341745,"2021-05-02","Eurosta solidaginis",29.6808866667,-95.2683033333,"https://www.inaturalist.org/observations/77341745","Gall","","developing","developing",122,3501.44042969,1476.26025391
78145557,"2021-05-09","Eurosta solidaginis",30.3405916667,-91.0963138333,"https://www.inaturalist.org/observations/78145557","Gall","","developing","developing",129,3453.02856445,1354.04052734
78540203,"2021-05-12","Eurosta solidaginis",39.4022806639,-82.1272198306,"https://www.inaturalist.org/observations/78540203","Organism","Adult","","Adult",132,1401.32617188,255.680679321
78733755,"2021-05-14","Eurosta solidaginis",42.81995,-85.744155,"https://www.inaturalist.org/observations/78733755","Organism; Gall","Pupa","dormspring","dormspringPupa",134,983.582519531,146.393875122
78900925,"2021-05-09","Eurosta solidaginis",39.680432858,-80.0467607214,"https://www.inaturalist.org/observations/78900925","Organism","Adult","","Adult",129,1299.50024414,244.844726562
79588511,"2021-05-20","Eurosta solidaginis",41.7261989199,-81.3387551531,"https://www.inaturalist.org/observations/79588511","Organism","Adult","","Adult",140,1298.02441406,180.899780273
79705999,"2021-05-21","Eurosta solidaginis",41.3006123,-72.8050184,"https://www.inaturalist.org/observations/79705999","Organism","Adult","","Adult",141,1456.32507324,245.348617554
79723440,"2021-05-21","Eurosta solidaginis",41.6880045412,-81.1159970239,"https://www.inaturalist.org/observations/79723440","Organism","Adult","","Adult",141,1404.5925293,333.81854248
79897897,"2020-07-11","Eurosta solidaginis",46.8781492778,-96.4722658889,"https://www.inaturalist.org/observations/79897897","Gall","","developing","developing",193,2649.58129883,1136.59130859
80181756,"2021-05-24","Eurosta solidaginis",42.4844073347,-90.033727058,"https://www.inaturalist.org/observations/80181756","Organism","Adult","","Adult",144,1365.61401367,309.932556152
80390952,"2021-05-26","Eurosta solidaginis",40.8055712778,-77.8790656111,"https://www.inaturalist.org/observations/80390952","Organism","Adult","","Adult",146,1577.51000977,377.405578613
80406771,"2021-05-26","Eurosta solidaginis",32.3717956543,-93.6977462769,"https://www.inaturalist.org/observations/80406771","Gall","","developing","developing",146,3550.57055664,1285.11804199
80643865,"2019-09-13","Eurosta solidaginis",46.8294527778,-92.0874555556,"https://www.inaturalist.org/observations/80643865","Gall","","dormfall","dormfall",256,4037.38037109,1478.35644531
80692617,"2021-05-28","Eurosta solidaginis",42.5286633333,-71.4406666667,"https://www.inaturalist.org/observations/80692617","Gall","","developing","developing",148,1591.82922363,363.860473633
80785550,"2021-05-26","Eurosta solidaginis",32.482398,-95.29704,"https://www.inaturalist.org/observations/80785550","Gall","","developing","developing",146,3437.83691406,1198.30419922
81510016,"2021-05-23","Eurosta solidaginis",41.8060444247,-80.7098686247,"https://www.inaturalist.org/observations/81510016","Organism","Adult","","Adult",143,1408.38208008,337.553710938
81646185,"2021-06-04","Eurosta solidaginis",34.2350783333,-80.6282416667,"https://www.inaturalist.org/observations/81646185","Gall","","developing","developing",155,3799.90722656,1412.21606445
81748831,"2021-06-05","Eurosta solidaginis",44.3005722222,-72.5607777778,"https://www.inaturalist.org/observations/81748831","Organism","Adult","","Adult",156,1419.52416992,307.547698975
81858194,"2021-06-04","Eurosta solidaginis",37.3124666667,-89.0140916667,"https://www.inaturalist.org/observations/81858194","Gall","","developing","developing",155,2737.80712891,835.63104248
82087669,"2021-06-06","Eurosta solidaginis",30.3573542612,-91.0954751819,"https://www.inaturalist.org/observations/82087669","Gall","","developing","developing",157,4625.68408203,2025.92602539
82092101,"2021-06-07","Eurosta solidaginis",35.9375396,-83.8490874,"https://www.inaturalist.org/observations/82092101","Gall","","developing","developing",158,3137.88427734,1013.49804688
82244179,"2021-06-08","Eurosta solidaginis",36.0383138333,-79.0413195,"https://www.inaturalist.org/observations/82244179","Gall","","developing","developing",159,3306.66113281,1149.85693359
82323135,"2021-06-09","Eurosta solidaginis",43.456738,-72.799026,"https://www.inaturalist.org/observations/82323135","Organism","Adult","","Adult",160,1438.4329834,339.893615723
82433661,"2021-06-10","Eurosta solidaginis",46.5478439331,-87.4173202515,"https://www.inaturalist.org/observations/82433661","Gall","","developing","developing",161,1452.94116211,431.06362915
82434898,"2021-06-10","Eurosta solidaginis",34.7106898275,-82.7863087468,"https://www.inaturalist.org/observations/82434898","Gall","","developing","developing",161,3707.21533203,1271.76196289
82760337,"2021-06-12","Eurosta solidaginis",29.5821,-95.4142972222,"https://www.inaturalist.org/observations/82760337","Gall","","developing","developing",163,5276.18359375,2526.05493164
82925359,"2021-06-13","Eurosta solidaginis",45.0761416667,-90.8573533333,"https://www.inaturalist.org/observations/82925359","Gall","","developing","developing",164,1791.46716309,568.844482422
83001316,"2021-06-14","Eurosta solidaginis",33.0174720349,-96.5034841374,"https://www.inaturalist.org/observations/83001316","Gall","","developing","developing",165,4254.72167969,1676.76171875
83255261,"2021-06-16","Eurosta solidaginis",44.2045700876,-68.6233146676,"https://www.inaturalist.org/observations/83255261","Gall","","developing","developing",167,1787.07531738,380.141601562
83283539,"2021-06-12","Eurosta solidaginis",44.6838033333,-93.2801133333,"https://www.inaturalist.org/observations/83283539","Gall","","developing","developing",163,1986.0201416,665.387573242
83567275,"2021-06-18","Eurosta solidaginis",40.4763870239,-74.5259780884,"https://www.inaturalist.org/observations/83567275","Gall","","developing","developing",169,2698.28833008,892.663757324
83590152,"2021-06-16","Eurosta solidaginis",33.8545723204,-84.5721577853,"https://www.inaturalist.org/observations/83590152","Gall","","developing","developing",167,4046.53320312,1523.64465332
83654480,"2021-06-19","Eurosta solidaginis",35.94983645,-83.69073029,"https://www.inaturalist.org/observations/83654480","Gall","","developing","developing",170,3592.49194336,1277.23388672
83674123,"2021-06-19","Eurosta solidaginis",31.1496952202,-91.2705697864,"https://www.inaturalist.org/observations/83674123","Gall","","developing","developing",170,4942.97021484,2186.72802734
83843250,"2021-06-19","Eurosta solidaginis",36.0782333333,-86.3973333333,"https://www.inaturalist.org/observations/83843250","Gall","","developing","developing",170,3646.33032227,1322.32397461
83983850,"2021-06-21","Eurosta solidaginis",41.0655555556,-83.6736972222,"https://www.inaturalist.org/observations/83983850","Gall","","developing","developing",172,2720.73510742,987.992248535
83992519,"2021-06-21","Eurosta solidaginis",40.1368255615,-83.0339813232,"https://www.inaturalist.org/observations/83992519","Gall","","developing","developing",172,2858.40771484,1050.8392334
83992876,"2021-06-21","Eurosta solidaginis",40.1368255615,-83.0339813232,"https://www.inaturalist.org/observations/83992876","Gall","","developing","developing",172,2858.40771484,1050.8392334
83999109,"2021-06-21","Eurosta solidaginis",41.1825426045,-81.650378739,"https://www.inaturalist.org/observations/83999109","Gall","","developing","developing",172,2564.90795898,892.421264648
84097523,"2021-06-22","Eurosta solidaginis",40.9524529722,-83.550606,"https://www.inaturalist.org/observations/84097523","Gall","","developing","developing",173,2737.97900391,992.483093262
84199568,"2021-06-23","Eurosta solidaginis",44.9148108056,-93.2147346389,"https://www.inaturalist.org/observations/84199568","Gall","","developing","developing",174,2536.13623047,948.815429688
84244183,"2021-06-23","Eurosta solidaginis",41.7275166667,-88.0100552105,"https://www.inaturalist.org/observations/84244183","Gall","","developing","developing",174,2693.24902344,990.42199707
84250118,"2021-06-23","Eurosta solidaginis",40.6520323953,-74.5476442059,"https://www.inaturalist.org/observations/84250118","Gall","","developing","developing",174,2822.8840332,975.185180664
84251512,"2021-06-23","Eurosta solidaginis",41.755661,-87.9752349722,"https://www.inaturalist.org/observations/84251512","Gall","","developing","developing",174,2715.69482422,1006.08221436
84261070,"2021-06-23","Eurosta solidaginis",43.0493972222,-89.3745722222,"https://www.inaturalist.org/observations/84261070","Gall","","developing","developing",174,2230.78417969,732.98651123
84295937,"2021-06-24","Eurosta solidaginis",37.67535959,-78.9161566,"https://www.inaturalist.org/observations/84295937","Gall","","developing","developing",175,3480.64013672,1250.58508301
84319963,"2021-06-23","Eurosta solidaginis",42.01503055,-88.2571333333,"https://www.inaturalist.org/observations/84319963","Gall","","developing","developing",174,2601.3046875,937.106201172
84329362,"2021-06-23","Eurosta solidaginis",41.2714823489,-95.9788244478,"https://www.inaturalist.org/observations/84329362","Gall","","developing","developing",174,3006.23291016,1172.29406738
84345354,"2021-06-23","Eurosta solidaginis",42.0149306316,-88.2570385108,"https://www.inaturalist.org/observations/84345354","Gall","","developing","developing",174,2601.3046875,937.106201172
84349799,"2021-06-23","Eurosta solidaginis",41.7707769444,-87.8664952778,"https://www.inaturalist.org/observations/84349799","Gall","","developing","developing",174,2757.92260742,1032.92919922
84392032,"2021-06-23","Eurosta solidaginis",36.3665629669,-96.8114045323,"https://www.inaturalist.org/observations/84392032","Gall","","developing","developing",174,3758.84863281,1400.47094727
84440421,"2021-06-24","Eurosta solidaginis",42.4754616667,-83.3823,"https://www.inaturalist.org/observations/84440421","Gall","","developing","developing",175,2617.81030273,925.595336914
84463190,"2021-06-25","Eurosta solidaginis",40.8339425,-83.6507644,"https://www.inaturalist.org/observations/84463190","Gall","","developing","developing",176,2811.23828125,1034.81018066
84481537,"2021-06-25","Eurosta solidaginis",43.1951446415,-71.2734521366,"https://www.inaturalist.org/observations/84481537","Gall","","developing","developing",176,2201.30883789,655.892333984
84575679,"2021-06-26","Eurosta solidaginis",43.0277015,-83.53968531,"https://www.inaturalist.org/observations/84575679","Gall","","developing","developing",177,2477.44628906,870.128479004
84577473,"2021-06-26","Eurosta solidaginis",41.1146240234,-81.7364654541,"https://www.inaturalist.org/observations/84577473","Gall","","developing","developing",177,2675.52783203,943.325134277
84587368,"2021-06-26","Eurosta solidaginis",44.2914810181,-88.5146636963,"https://www.inaturalist.org/observations/84587368","Gall","","developing","developing",177,2432.95019531,867.563232422
84594726,"2021-06-26","Eurosta solidaginis",41.7716166667,-87.863525,"https://www.inaturalist.org/observations/84594726","Gall","","developing","developing",177,2893.1027832,1108.42138672
84654864,"2021-06-26","Eurosta solidaginis",46.5325,-95.96132,"https://www.inaturalist.org/observations/84654864","Gall","","developing","developing",177,2184.06469727,813.18536377
84717428,"2021-06-27","Eurosta solidaginis",40.3165588379,-74.8839569092,"https://www.inaturalist.org/observations/84717428","Gall","","developing","developing",178,3011.61450195,1042.82910156
84741224,"2021-06-26","Eurosta solidaginis",41.5624732971,-81.1428070068,"https://www.inaturalist.org/observations/84741224","Gall","","developing","developing",177,2553.48730469,879.803344727
