"id","taxon.name","latitude","longitude","uri","Evidence_of_Presence","Life_Stage","Gall_phenophase","phenostage","doy","AGDD32","AGDD50","observed_on","Gall_phenophaseyr2","phenostage2","percent32","currentyearend","currentyear32","currentyear50","percent50","wrapdoy"
90857598,"Eurosta solidaginis",45.115532,-87.087247,"https://www.inaturalist.org/observations/90857598","Gall","","developing","developing",222,3524.19091797,1324.05175781,"2021-08-10","developing","developing",0.567717587530527,"2021-12-31",6207.64794922,2323.02416992,0.569968997720587,222
90888637,"Eurosta solidaginis",44.5334215603,-92.5142878102,"https://www.inaturalist.org/observations/90888637","Gall","","developing","developing",224,4404.20214844,1985.77709961,"2021-08-12","developing","developing",0.629096740629921,"2021-12-31",7000.83447266,3000.62426758,0.661787988941224,224
90927795,"Eurosta solidaginis",43.071633,-89.460037,"https://www.inaturalist.org/observations/90927795","Gall","","developing","developing",223,4513.1015625,2035.69042969,"2021-08-11","developing","developing",0.609825675625609,"2021-12-31",7400.64208984,3242.18457031,0.627876169768879,223
90963655,"Eurosta solidaginis",44.0687987183,-103.2680548355,"https://www.inaturalist.org/observations/90963655","Gall","","developing","developing",210,3987.89038086,1674.10668945,"2021-07-29","developing","developing",0.527527279670471,"2021-12-31",7559.59082031,3182.77636719,0.525989418140625,210
91011890,"Eurosta solidaginis",43.10005045,-72.15162525,"https://www.inaturalist.org/observations/91011890","Gall","","developing","developing",212,3239.63818359,1149.73095703,"2021-07-31","developing","developing",0.544832369983795,"2021-12-31",5946.11914062,2094.06420898,0.549042838371238,212
91017271,"Eurosta solidaginis",35.6820185659,-84.1709101842,"https://www.inaturalist.org/observations/91017271","Gall","","developing","developing",219,5920.33447266,2693.13110352,"2021-08-07","developing","developing",0.58467865794799,"2021-12-31",10125.7919922,4552.09765625,0.591624193260078,219
91060396,"Eurosta solidaginis",35.8945780997,-82.1324082997,"https://www.inaturalist.org/observations/91060396","Gall","","developing","developing",225,4814.41162109,1787.71362305,"2021-08-13","developing","developing",0.607481763067275,"2021-12-31",7925.1953125,2871.19580078,0.622637307620868,225
91072563,"Eurosta solidaginis",41.1433983333,-87.259125,"https://www.inaturalist.org/observations/91072563","Gall","","developing","developing",225,4733.90869141,2126.17675781,"2021-08-13","developing","developing",0.60654962951258,"2021-12-31",7804.65185547,3411.57348633,0.623224669299806,225
91073782,"Eurosta solidaginis",47.9385212661,-97.508931309,"https://www.inaturalist.org/observations/91073782","Gall","","developing","developing",200,2632.12084961,1116.39538574,"2020-07-18","developing","developing",0.492885434005517,"2020-12-31",5340.22851562,2176.72094727,0.51287942404384,200
91077376,"Eurosta solidaginis",39.205125,-79.4804166667,"https://www.inaturalist.org/observations/91077376","Gall","","developing","developing",224,4222.42089844,1668.04980469,"2021-08-12","developing","developing",0.591712794737371,"2021-12-31",7135.9296875,2703.42700195,0.617013073956435,224
91160344,"Eurosta solidaginis",46.66728817,-90.04970481,"https://www.inaturalist.org/observations/91160344","Gall","","dormfall","dormfall",224,3352.69702148,1259.34191895,"2021-08-12","dormant","dormant",0.587591006634479,"2021-12-31",5705.83447266,2067.54125977,0.609101227363217,224
91170104,"Eurosta solidaginis",42.212916624,-85.5839469757,"https://www.inaturalist.org/observations/91170104","Gall","","developing","developing",211,3944.32958984,1693.27685547,"2021-07-30","developing","developing",0.532511922372335,"2021-12-31",7407.02587891,3182.34326172,0.532084918631566,211
91198193,"Eurosta solidaginis",41.0134583333,-82.7807833333,"https://www.inaturalist.org/observations/91198193","Gall","","developing","developing",226,4848.88476562,2189.20385742,"2021-08-14","developing","developing",0.610071555278569,"2021-12-31",7948.05908203,3448.69970703,0.634791093280003,226
91267899,"Eurosta solidaginis",42.51863,-76.5551,"https://www.inaturalist.org/observations/91267899","Gall","","developing","developing",227,4249.86132812,1707.45202637,"2021-08-15","developing","developing",0.585109643403447,"2021-12-31",7263.35888672,2838.13891602,0.601609743882589,227
91267954,"Eurosta solidaginis",33.8650383333,-84.3801883333,"https://www.inaturalist.org/observations/91267954","Gall","","developing","developing",227,6952.38232422,3308.61376953,"2021-08-15","developing","developing",0.623150819043086,"2021-12-31",11156.8212891,5166.10400391,0.64044660483526,227
91310958,"Eurosta solidaginis",42.9978033333,-85.4698866667,"https://www.inaturalist.org/observations/91310958","Gall","","developing","developing",227,4431.796875,1936.82592773,"2021-08-15","developing","developing",0.620729175136722,"2021-12-31",7139.66259766,3013.90942383,0.642629109029007,227
91325954,"Eurosta solidaginis",42.9213365997,-85.6795316,"https://www.inaturalist.org/observations/91325954","Gall","","developing","developing",227,4573.17626953,2042.71948242,"2021-08-15","developing","developing",0.619060599344212,"2021-12-31",7387.28369141,3188.76953125,0.64059803080822,227
91335700,"Eurosta solidaginis",43.665026,-72.777463,"https://www.inaturalist.org/observations/91335700","Gall","","developing","developing",227,3916.49194336,1512.59301758,"2021-08-15","developing","developing",0.63073365061232,"2021-12-31",6209.42285156,2274.64038086,0.664981168147607,227
91367883,"Eurosta solidaginis",40.8044493577,-82.9949728452,"https://www.inaturalist.org/observations/91367883","Gall","","developing","developing",227,4846.64355469,2173.12915039,"2021-08-15","developing","developing",0.612512452744066,"2021-12-31",7912.7265625,3423.31811523,0.634801989543994,227
91512800,"Eurosta solidaginis",44.6724336718,-71.3478040617,"https://www.inaturalist.org/observations/91512800","Gall","","developing","developing",224,3018.07641602,967.751220703,"2021-08-12","developing","developing",0.615794299285524,"2021-12-31",4901.11132812,1506.37365723,0.64243769536076,224
91529817,"Eurosta solidaginis",42.665515,-73.2599116667,"https://www.inaturalist.org/observations/91529817","Gall","","developing","developing",228,4194.33154297,1712.80664062,"2021-08-16","developing","developing",0.631731393707859,"2021-12-31",6639.42236328,2545.94555664,0.672758549825578,228
91567488,"Eurosta solidaginis",40.4727498003,-74.5260834622,"https://www.inaturalist.org/observations/91567488","Gall","","developing","developing",229,5320.22119141,2434.59692383,"2021-08-17","developing","developing",0.623126285549483,"2021-12-31",8537.95019531,3734.58349609,0.651905875549161,229
91580195,"Eurosta solidaginis",42.608725,-72.5063616667,"https://www.inaturalist.org/observations/91580195","Gall","","developing","developing",229,4520.84228516,1930.81359863,"2021-08-17","developing","developing",0.63786007096428,"2021-12-31",7087.51416016,2864.17456055,0.674125671397357,229
91584162,"Eurosta solidaginis",44.8326846,-93.6041156,"https://www.inaturalist.org/observations/91584162","Gall","","developing","developing",229,4609.36621094,2099.47314453,"2021-08-17","developing","developing",0.660303446384988,"2021-12-31",6980.67871094,3006.63745117,0.698279449593436,229
91630789,"Eurosta solidaginis",43.2817305556,-89.5462333333,"https://www.inaturalist.org/observations/91630789","Gall","","dormfall","dormfall",229,4534.84570312,1994.25463867,"2021-08-17","dormant","dormant",0.646548992909737,"2021-12-31",7013.92431641,2969.43139648,0.671594784454025,229
91710757,"Eurosta solidaginis",40.540855,-74.3686666667,"https://www.inaturalist.org/observations/91710757","Gall","","developing","developing",230,5428.43652344,2512.75415039,"2021-08-18","developing","developing",0.625909199055938,"2021-12-31",8672.88183594,3816.93505859,0.658317239308291,230
91799139,"Eurosta solidaginis",43.8187,-70.2639083333,"https://www.inaturalist.org/observations/91799139","Gall","","developing","developing",231,4307.28027344,1734.29907227,"2021-08-19","developing","developing",0.643848803250667,"2021-12-31",6689.89404297,2556.36791992,0.678423109113446,231
91833812,"Eurosta solidaginis",40.7131363057,-74.5120915525,"https://www.inaturalist.org/observations/91833812","Gall","","dormfall","dormfall",231,5249.33740234,2371.93041992,"2021-08-19","dormant","dormant",0.634866894976284,"2021-12-31",8268.40625,3542.56860352,0.669551019439166,231
91839127,"Eurosta solidaginis",41.3441227984,-72.4825505156,"https://www.inaturalist.org/observations/91839127","Gall","","developing","developing",232,4990.04736328,2131.79272461,"2021-08-20","developing","developing",0.634241302609111,"2021-12-31",7867.74267578,3193.71948242,0.667495293918131,232
91840973,"Eurosta solidaginis",41.0008147416,-74.9183747785,"https://www.inaturalist.org/observations/91840973","Gall","","developing","developing",227,4855.40722656,2123.72827148,"2021-08-15","developing","developing",0.620002800772074,"2021-12-31",7831.26660156,3278.5090332,0.647772585029948,227
91995819,"Eurosta solidaginis",41.3326033,-81.4102646,"https://www.inaturalist.org/observations/91995819","Gall","","developing","developing",233,4936.66894531,2187.40283203,"2021-08-21","developing","developing",0.644569692282607,"2021-12-31",7658.85986328,3216.21044922,0.680118066453174,233
92013681,"Eurosta solidaginis",42.3932094639,-76.3744784873,"https://www.inaturalist.org/observations/92013681","Gall","","developing","developing",233,4451.12939453,1870.20739746,"2021-08-21","developing","developing",0.649275725872696,"2021-12-31",6855.53027344,2719.4831543,0.687706924936402,233
92016035,"Eurosta solidaginis",46.6236295877,-97.9090334942,"https://www.inaturalist.org/observations/92016035","Gall","","dormfall","dormfall",233,4400.76220703,2024.08996582,"2021-08-21","dormant","dormant",0.694486335023699,"2021-12-31",6336.71533203,2690.296875,0.752366768377561,233
92046423,"Eurosta solidaginis",43.1077806517,-72.7753130347,"https://www.inaturalist.org/observations/92046423","Gall","","developing","developing",233,4208.76708984,1682.49487305,"2021-08-21","developing","developing",0.666013934163453,"2021-12-31",6319.33789062,2339.50317383,0.71916759586848,233
92094674,"Eurosta solidaginis",41.6752777778,-86.9866666667,"https://www.inaturalist.org/observations/92094674","Gall","","developing","developing",233,4892.80224609,2211.28076172,"2021-08-21","developing","developing",0.627704872200614,"2021-12-31",7794.74951172,3373.54003906,0.655477847044065,233
92094866,"Eurosta solidaginis",41.6752777778,-86.9863888889,"https://www.inaturalist.org/observations/92094866","Gall","","developing","developing",233,4892.80224609,2211.28076172,"2021-08-21","developing","developing",0.627704872200614,"2021-12-31",7794.74951172,3373.54003906,0.655477847044065,233
92140309,"Eurosta solidaginis",42.54147,-76.4984883333,"https://www.inaturalist.org/observations/92140309","Gall","","developing","developing",234,4728.22021484,2048.29101562,"2021-08-22","developing","developing",0.644064192548341,"2021-12-31",7341.22509766,3003.39770508,0.681991270138978,234
92166197,"Eurosta solidaginis",45.1633388333,-93.1145945,"https://www.inaturalist.org/observations/92166197","Gall","","dormfall","dormfall",234,4821.91015625,2235.51831055,"2021-08-22","dormant","dormant",0.692251434778762,"2021-12-31",6965.54736328,3019.5715332,0.740342888376916,234
92193807,"Eurosta solidaginis",41.3330120997,-81.4108123997,"https://www.inaturalist.org/observations/92193807","Gall","","developing","developing",234,4977.53808594,2210.27172852,"2021-08-22","developing","developing",0.649905883485941,"2021-12-31",7658.85986328,3216.21044922,0.68722857643101,234
92206273,"Eurosta solidaginis",43.8300335407,-72.6385401562,"https://www.inaturalist.org/observations/92206273","Gall","","dormfall","dormfall",234,4401.32177734,1807.10864258,"2021-08-22","dormant","dormant",0.672436295253609,"2021-12-31",6545.33642578,2513.64428711,0.718919797780011,234
92225696,"Eurosta solidaginis",38.6292534352,-79.943966429,"https://www.inaturalist.org/observations/92225696","Gall","","developing","developing",234,4691.734375,1882.22265625,"2021-08-22","developing","developing",0.647707973160622,"2021-12-31",7243.59521484,2716.87304688,0.69279006555404,234
92264609,"Eurosta solidaginis",47.0384522512,-91.6421888396,"https://www.inaturalist.org/observations/92264609","Gall","","developing","developing",205,2847.03979492,1026.9440918,"2021-07-24","developing","developing",0.478516898496411,"2021-12-31",5949.71630859,2279.72436523,0.45046853359239,205
92276553,"Eurosta solidaginis",45.27736994,-93.40457007,"https://www.inaturalist.org/observations/92276553","Gall","","developing","developing",235,4797.76269531,2209.03076172,"2021-08-23","developing","developing",0.69762956334215,"2021-12-31",6877.23535156,2957.85766602,0.74683470644901,235
92337001,"Eurosta solidaginis",42.516353,-75.525341,"https://www.inaturalist.org/observations/92337001","Gall","","developing","developing",196,3047.48852539,1143.71008301,"2021-07-15","developing","developing",0.445872827521869,"2021-12-31",6834.8828125,2721.83178711,0.420198664894121,196
92352119,"Eurosta solidaginis",41.6219866719,-87.3926083333,"https://www.inaturalist.org/observations/92352119","Gall","","developing","developing",236,5001.16210938,2245.30078125,"2021-08-24","developing","developing",0.641722735440402,"2021-12-31",7793.33789062,3353.10058594,0.669619274370965,236
92405648,"Eurosta solidaginis",41.4697844517,-81.586589159,"https://www.inaturalist.org/observations/92405648","Gall","","developing","developing",236,5283.59960938,2451.93139648,"2021-08-24","developing","developing",0.656079279473789,"2021-12-31",8053.29443359,3525.33374023,0.6955175246245,236
92405678,"Eurosta solidaginis",41.4814114166,-81.4042283883,"https://www.inaturalist.org/observations/92405678","Gall","","developing","developing",236,5107.66845703,2288.66210938,"2021-08-24","developing","developing",0.65716101300924,"2021-12-31",7772.32421875,3281.17211914,0.697513579379024,236
92405691,"Eurosta solidaginis",41.5582824022,-81.519292287,"https://www.inaturalist.org/observations/92405691","Gall","","developing","developing",236,5270.40625,2440.63720703,"2021-08-24","developing","developing",0.651264375653261,"2021-12-31",8092.57568359,3535.24267578,0.690373315458891,236
92409286,"Eurosta solidaginis",45.7784846095,-84.7605261206,"https://www.inaturalist.org/observations/92409286","Gall","","developing","developing",236,3688.01782227,1387.85290527,"2021-08-24","developing","developing",0.63740391759356,"2021-12-31",5785.99804688,2008.27563477,0.69106694382066,236
92416401,"Eurosta solidaginis",46.8008219755,-91.0089322346,"https://www.inaturalist.org/observations/92416401","Gall","","dormfall","dormfall",236,4084.84594727,1724.20068359,"2021-08-24","dormant","dormant",0.677589768188759,"2021-12-31",6028.49414062,2355.17236328,0.732091081940492,236
92428529,"Eurosta solidaginis",39.6848353401,-77.8253567219,"https://www.inaturalist.org/observations/92428529","Gall","","developing","developing",236,5784.40722656,2709.80883789,"2021-08-24","developing","developing",0.663299014026351,"2021-12-31",8720.66308594,3848.94677734,0.704039051369462,236
92579553,"Eurosta solidaginis",45.1872299722,-93.1646889722,"https://www.inaturalist.org/observations/92579553","Gall","","dormfall","dormfall",233,4744.7734375,2186.99829102,"2021-08-21","dormant","dormant",0.687661317196446,"2021-12-31",6899.86962891,2970.95239258,0.736127006438091,233
92696234,"Eurosta solidaginis",42.898721049,-78.4488955513,"https://www.inaturalist.org/observations/92696234","Gall","","developing","developing",239,4923.89013672,2187.30444336,"2021-08-27","developing","developing",0.681658388267468,"2021-12-31",7223.3984375,2961.08764648,0.738682776229256,239
92697596,"Eurosta solidaginis",43.0577391532,-75.9606510814,"https://www.inaturalist.org/observations/92697596","Gall","","developing","developing",237,4975.62060547,2226.17529297,"2021-08-25","developing","developing",0.669293136792148,"2021-12-31",7434.14257812,3101.19189453,0.717845063666203,237
92719022,"Eurosta solidaginis",41.1391971667,-81.5757533333,"https://www.inaturalist.org/observations/92719022","Gall","","developing","developing",239,5294.76171875,2413.46557617,"2021-08-27","developing","developing",0.678328591332432,"2021-12-31",7805.60009766,3329.24169922,0.724929516753153,239
92782699,"Eurosta solidaginis",43.9829896669,-69.6483369646,"https://www.inaturalist.org/observations/92782699","Gall","","developing","developing",240,4590.46533203,1848.05847168,"2021-08-28","developing","developing",0.698535147238033,"2021-12-31",6571.55957031,2423.19433594,0.762653842603633,240
92792358,"Eurosta solidaginis",42.2511432942,-75.1425196527,"https://www.inaturalist.org/observations/92792358","Gall","","developing","developing",240,4267.04248047,1702.54663086,"2021-08-28","developing","developing",0.700847875748112,"2021-12-31",6088.40039062,2213.53955078,0.769151213159965,240
92804603,"Eurosta solidaginis",41.9861735,-78.90977024,"https://www.inaturalist.org/observations/92804603","Gall","","developing","developing",240,4648.86621094,1965.77868652,"2021-08-28","developing","developing",0.69246148447286,"2021-12-31",6713.53759766,2615.25488281,0.751658547486522,240
92814987,"Eurosta solidaginis",42.2198891666,-88.5773348808,"https://www.inaturalist.org/observations/92814987","Gall","","developing","developing",233,4874.42480469,2195.79125977,"2021-08-21","developing","developing",0.655060714771505,"2021-12-31",7441.18017578,3225.94824219,0.680665371828577,233
92834358,"Eurosta solidaginis",42.3891168964,-76.3733026583,"https://www.inaturalist.org/observations/92834358","Gall","","developing","developing",240,4751.03613281,2044.11437988,"2021-08-28","developing","developing",0.693022413046103,"2021-12-31",6855.53027344,2719.4831543,0.751655466829379,240
92843042,"Eurosta solidaginis",42.4792079722,-76.4511459722,"https://www.inaturalist.org/observations/92843042","Gall","","developing","developing",240,4725.69970703,2021.17346191,"2021-08-28","developing","developing",0.69034066328854,"2021-12-31",6845.46044922,2702.95800781,0.747763545001427,240
92847816,"Eurosta solidaginis",40.6045166667,-83.5961083333,"https://www.inaturalist.org/observations/92847816","Gall","","developing","developing",240,5482.29394531,2559.42749023,"2021-08-28","developing","developing",0.68271539297596,"2021-12-31",8030.13085938,3510.37524414,0.729103674743191,240
92849981,"Eurosta solidaginis",44.30894293,-72.6970859382,"https://www.inaturalist.org/observations/92849981","Gall","","developing","developing",240,4646.55322266,1963.24926758,"2021-08-28","developing","developing",0.708845555300339,"2021-12-31",6555.09960938,2553.09033203,0.768969763016176,240
93042169,"Eurosta solidaginis",46.70801928,-92.21536596,"https://www.inaturalist.org/observations/93042169","Gall","","developing","developing",242,4317.41455078,1793.10449219,"2021-08-30","developing","developing",0.72149548709568,"2021-12-31",5983.97998047,2288.73364258,0.783448304700368,242
93063538,"Eurosta solidaginis",40.7812728882,-80.3827438354,"https://www.inaturalist.org/observations/93063538","Gall","","developing","developing",242,5391.88964844,2427.28955078,"2021-08-30","developing","developing",0.697894987647599,"2021-12-31",7725.93261719,3204.23950195,0.757524382713223,242
93070803,"Eurosta solidaginis",43.033487443,-76.1399095258,"https://www.inaturalist.org/observations/93070803","Gall","","developing","developing",242,5350.82128906,2490.85717773,"2021-08-30","developing","developing",0.700299278821097,"2021-12-31",7640.76367188,3266.83544922,0.762467904015406,242
93096739,"Eurosta solidaginis",41.5027461997,-81.3338820997,"https://www.inaturalist.org/observations/93096739","Gall","","developing","developing",242,5255.65722656,2374.8737793,"2021-08-30","developing","developing",0.694218563552956,"2021-12-31",7570.60888672,3159.88037109,0.751570787624719,242
93101086,"Eurosta solidaginis",42.7116041445,-73.251468083,"https://www.inaturalist.org/observations/93101086","Gall","","developing","developing",242,4285.06884766,1688.42541504,"2021-08-30","developing","developing",0.718963272484092,"2021-12-31",5960.06640625,2126.01391602,0.794174206630224,242
93118714,"Eurosta solidaginis",41.7648576,-91.8764459,"https://www.inaturalist.org/observations/93118714","Gall","","developing","developing",241,5547.19287109,2650.71411133,"2021-08-29","developing","developing",0.704440954271674,"2021-12-31",7874.60302734,3495.30859375,0.758363400607824,241
93161209,"Eurosta solidaginis",43.2180877264,-73.0128070479,"https://www.inaturalist.org/observations/93161209","Gall","","dormfall","dormfall",243,4547.18554688,1856.14050293,"2021-08-31","dormant","dormant",0.725269338708465,"2021-12-31",6269.65087891,2318.71289062,0.800504672414913,243
93179894,"Eurosta solidaginis",42.4502990675,-76.4741805197,"https://www.inaturalist.org/observations/93179894","Gall","","developing","developing",243,5087.59912109,2260.69067383,"2021-08-31","developing","developing",0.705118226746269,"2021-12-31",7215.24267578,2942.38623047,0.76831880547133,243
93195888,"Eurosta solidaginis",46.8669967898,-96.4497426614,"https://www.inaturalist.org/observations/93195888","Gall","","developing","developing",243,4833.35888672,2236.71459961,"2021-08-31","developing","developing",0.747066648101416,"2021-12-31",6469.78271484,2778.55810547,0.804991119389117,243
93199253,"Eurosta solidaginis",42.1203471667,-79.3004383333,"https://www.inaturalist.org/observations/93199253","Gall","","developing","developing",243,4762.39306641,2033.17956543,"2021-08-31","developing","developing",0.712114928655051,"2021-12-31",6687.67480469,2610.63623047,0.778806155258161,243
93307394,"Eurosta solidaginis",41.6514301316,-80.1454243598,"https://www.inaturalist.org/observations/93307394","Gall","","developing","developing",243,5245.88183594,2363.83984375,"2021-08-31","developing","developing",0.703637969665935,"2021-12-31",7455.37060547,3084.09106445,0.766462401515227,243
93315915,"Eurosta solidaginis",45.0272903442,-93.4766921997,"https://www.inaturalist.org/observations/93315915","Gall","","dormfall","dormfall",244,5281.10742188,2495.30297852,"2021-09-01","dormant","dormant",0.745507088781458,"2021-12-31",7083.91308594,3108.63525391,0.802700469725884,244
93333470,"Eurosta solidaginis",46.8653116667,-96.4498133333,"https://www.inaturalist.org/observations/93333470","Gall","","developing","developing",243,4833.35888672,2236.71459961,"2021-08-31","developing","developing",0.747066648101416,"2021-12-31",6469.78271484,2778.55810547,0.804991119389117,243
93346967,"Eurosta solidaginis",44.3266173333,-72.4978140883,"https://www.inaturalist.org/observations/93346967","Gall","","developing","developing",181,2282.36279297,734.363220215,"2021-06-30","developing","developing",0.370804395221503,"2021-12-31",6155.16650391,2285.8449707,0.321265540589183,181
93388735,"Eurosta solidaginis",42.4504470825,-76.4765548706,"https://www.inaturalist.org/observations/93388735","Gall","","developing","developing",245,5153.29882812,2290.390625,"2021-09-02","developing","developing",0.714223908977934,"2021-12-31",7215.24267578,2942.38623047,0.778412637090864,245
93391799,"Eurosta solidaginis",43.1356805,-90.0468666667,"https://www.inaturalist.org/observations/93391799","Gall","","developing","developing",242,5149.64404297,2342.92431641,"2021-08-30","developing","developing",0.723721475061039,"2021-12-31",7115.50537109,2999.41186523,0.781127908297562,242
93394339,"Eurosta solidaginis",40.89693,-82.2957833333,"https://www.inaturalist.org/observations/93394339","Gall","","developing","developing",245,5497.09033203,2516.66796875,"2021-09-02","developing","developing",0.712293593468301,"2021-12-31",7717.45019531,3265.39526367,0.770708525473115,245
93408060,"Eurosta solidaginis",43.1409945,-77.4878533333,"https://www.inaturalist.org/observations/93408060","Gall","","dormfall","dormfall",245,5415.37890625,2479.29174805,"2021-09-02","dormant","dormant",0.712196338602764,"2021-12-31",7603.77246094,3186.44946289,0.77807345665585,245
93450564,"Eurosta solidaginis",42.582208,-75.697474,"https://www.inaturalist.org/observations/93450564","Gall","","developing","developing",193,2589.6418457,889.910095215,"2021-07-12","developing","developing",0.420447161073893,"2021-12-31",6159.25634766,2298.86743164,0.387108052846763,193
93497510,"Eurosta solidaginis",42.4499105249,-76.4754210255,"https://www.inaturalist.org/observations/93497510","Gall","","dormfall","dormfall",246,5182.19775391,2301.28955078,"2021-09-03","dormant","dormant",0.718229169381303,"2021-12-31",7215.24267578,2942.38623047,0.782116748287122,246
93504020,"Eurosta solidaginis",42.5328861111,-76.34925,"https://www.inaturalist.org/observations/93504020","Gall","","developing","developing",246,4828.11914062,2051.13500977,"2021-09-03","developing","developing",0.725430203815996,"2021-12-31",6655.52539062,2586.00415039,0.793167717639071,246
93511622,"Eurosta solidaginis",43.0404781496,-89.4313312132,"https://www.inaturalist.org/observations/93511622","Gall","","dormfall","dormfall",246,5518.27490234,2603.59936523,"2021-09-03","dormant","dormant",0.736595347820182,"2021-12-31",7491.59619141,3295.17675781,0.790124341299485,246
93511758,"Eurosta solidaginis",43.040553525,-89.4312289406,"https://www.inaturalist.org/observations/93511758","Organism; Gall","Pupa","dormfall","dormfallPupa",246,5518.27490234,2603.59936523,"2021-09-03","dormant","dormantPupa",0.736595347820182,"2021-12-31",7491.59619141,3295.17675781,0.790124341299485,246
93523535,"Eurosta solidaginis",40.84883702,-77.87624897,"https://www.inaturalist.org/observations/93523535","Gall","","dormfall","dormfall",246,5406.23535156,2424.63354492,"2021-09-03","dormant","dormant",0.720068276600566,"2021-12-31",7507.94824219,3086.41137695,0.785583400523889,246
93529822,"Eurosta solidaginis",42.4427611111,-76.4702527778,"https://www.inaturalist.org/observations/93529822","Gall","","dormfall","dormfall",246,5182.19775391,2301.28955078,"2021-09-03","dormant","dormant",0.718229169381303,"2021-12-31",7215.24267578,2942.38623047,0.782116748287122,246
93589202,"Eurosta solidaginis",36.1724487851,-80.3388850985,"https://www.inaturalist.org/observations/93589202","Gall","","developing","developing",246,6975.32177734,3326.51416016,"2021-09-03","developing","developing",0.707143038881306,"2021-12-31",9864.08886719,4389.00048828,0.757920663039986,246
93641090,"Eurosta solidaginis",40.77628609,-77.79852862,"https://www.inaturalist.org/observations/93641090","Gall","","developing","developing",247,5593.56933594,2547.99731445,"2021-09-04","developing","developing",0.721565171766187,"2021-12-31",7751.99462891,3244.42578125,0.785346155604866,247
93646445,"Eurosta solidaginis",39.2402783333,-84.1958133333,"https://www.inaturalist.org/observations/93646445","Gall","","developing","developing",247,6123.04833984,2874.1574707,"2021-09-04","developing","developing",0.713911362289205,"2021-12-31",8576.76269531,3736.23046875,0.769266643141953,247
93646728,"Eurosta solidaginis",39.2355966667,-84.1904933333,"https://www.inaturalist.org/observations/93646728","Gall","","developing","developing",247,6123.04833984,2874.1574707,"2021-09-04","developing","developing",0.713911362289205,"2021-12-31",8576.76269531,3736.23046875,0.769266643141953,247
93648994,"Eurosta solidaginis",45.1417266667,-85.5637716667,"https://www.inaturalist.org/observations/93648994","Gall","","dormfall","dormfall",247,4646.39160156,1879.96411133,"2021-09-04","dormant","dormant",0.693052519586306,"2021-12-31",6704.24169922,2502.59179688,0.751206854299517,247
93648996,"Eurosta solidaginis",45.1418433333,-85.5638233333,"https://www.inaturalist.org/observations/93648996","Gall","","dormfall","dormfall",247,4646.39160156,1879.96411133,"2021-09-04","dormant","dormant",0.693052519586306,"2021-12-31",6704.24169922,2502.59179688,0.751206854299517,247
93655937,"Eurosta solidaginis",41.8312533333,-88.72657,"https://www.inaturalist.org/observations/93655937","Gall","","dormfall","dormfall",247,5519.08496094,2567.671875,"2021-09-04","dormant","dormant",0.730345768242853,"2021-12-31",7556.81103516,3289.21020508,0.780634777015581,247
93725212,"Eurosta solidaginis",42.2822638889,-83.7098083333,"https://www.inaturalist.org/observations/93725212","Gall","","developing","developing",240,5222.94189453,2388.13989258,"2021-08-28","developing","developing",0.699786994028757,"2021-12-31",7463.61669922,3187.93408203,0.74911834157477,240
93751350,"Eurosta solidaginis",46.5851249695,-90.9617614746,"https://www.inaturalist.org/observations/93751350","Gall","","dormfall","dormfall",248,4465.28369141,1854.74572754,"2021-09-05","dormant","dormant",0.750046217127117,"2021-12-31",5953.34472656,2281.28198242,0.813027824632391,248
93782401,"Eurosta solidaginis",42.8667144775,-72.5686340332,"https://www.inaturalist.org/observations/93782401","Gall","","developing","developing",248,5129.36669922,2235.25585938,"2021-09-05","developing","developing",0.743586276968829,"2021-12-31",6898.14599609,2746.89624023,0.813738730514568,248
93785082,"Eurosta solidaginis",40.74140137,-77.88490234,"https://www.inaturalist.org/observations/93785082","Gall","","developing","developing",248,5505.171875,2464.15332031,"2021-09-05","developing","developing",0.726473878759305,"2021-12-31",7577.93505859,3113.25097656,0.791504873478841,248
93797303,"Eurosta solidaginis",44.5707866667,-86.185745,"https://www.inaturalist.org/observations/93797303","Gall","","dormfall","dormfall",243,4480.68359375,1865.05993652,"2021-08-31","dormant","dormant",0.699289092718057,"2021-12-31",6407.48388672,2440.1496582,0.764321946505437,243
93876712,"Eurosta solidaginis",44.431825,-68.5848783333,"https://www.inaturalist.org/observations/93876712","Gall","","dormfall","dormfall",248,4687.54833984,1833.83837891,"2021-09-05","dormant","dormant",0.734322828238522,"2021-12-31",6383.49804688,2243.50830078,0.817397634888371,248
93925776,"Eurosta solidaginis",40.78178255,-77.76399152,"https://www.inaturalist.org/observations/93925776","Gall","","dormfall","dormfall",249,5630.88378906,2556.70947266,"2021-09-06","dormant","dormant",0.7304368458311,"2021-12-31",7708.92626953,3213.44824219,0.79562802322205,249
93926536,"Eurosta solidaginis",38.7600055556,-76.1926777778,"https://www.inaturalist.org/observations/93926536","Gall","","dormfall","dormfall",249,7115.74951172,3567.99462891,"2021-09-06","dormant","dormant",0.714578693877004,"2021-12-31",9957.96484375,4645.48388672,0.768056614965298,249
93931449,"Eurosta solidaginis",38.8710926006,-97.6566257291,"https://www.inaturalist.org/observations/93931449","Gall","","dormfall","dormfall",247,6804.39306641,3392.02612305,"2021-09-04","dormant","dormant",0.715245132443167,"2021-12-31",9513.37207031,4383.59277344,0.773800464222439,247
