"","date","longitude","latitude","AGDD32","AGDD50","doy"
"4250",2021-09-04,-115,35,9471.76855469,5171.08056641,247
"4251",2021-09-04,-115,37,NA,NA,247
"4252",2021-09-04,-115,39,5538.15039062,2528.73681641,247
"4253",2021-09-04,-115,41,4626.06005859,1954.54711914,247
"4254",2021-09-04,-115,43,5677.81005859,2647.38476562,247
"4255",2021-09-04,-115,45,3804.28027344,1490.96618652,247
"4256",2021-09-04,-115,47,3657.30102539,1360.71789551,247
"4257",2021-09-04,-115,49,2896.37817383,960.127868652,247
"4258",2021-09-04,-110,29,NA,NA,247
"4259",2021-09-04,-110,31,NA,NA,247
"4260",2021-09-04,-110,33,9403.62402344,5110.52978516,247
"4261",2021-09-04,-110,35,6513.22460938,3060.48486328,247
"4262",2021-09-04,-110,37,NA,NA,247
"4263",2021-09-04,-110,39,6832.04931641,3508.99975586,247
"4264",2021-09-04,-110,41,3568.15673828,1244.88793945,247
"4265",2021-09-04,-110,43,2980.35766602,840.77911377,247
"4266",2021-09-04,-110,45,3038.3269043,873.818054199,247
"4267",2021-09-04,-110,47,4272.81054688,1623.96740723,247
"4268",2021-09-04,-110,49,4171.47070312,1627.51379395,247
"4269",2021-09-04,-105,29,NA,NA,247
"4270",2021-09-04,-105,31,7851.73291016,3809.22949219,247
"4271",2021-09-04,-105,33,7169.296875,3286.90600586,247
"4272",2021-09-04,-105,35,6225.32519531,2746.1862793,247
"4273",2021-09-04,-105,37,NA,NA,247
"4274",2021-09-04,-105,39,3387.22070312,1041.10986328,247
"4275",2021-09-04,-105,41,4579.12548828,1911.11254883,247
"4276",2021-09-04,-105,43,4932.41943359,2241.82641602,247
"4277",2021-09-04,-105,45,4849.07177734,2183.83959961,247
"4278",2021-09-04,-105,47,4876.78320312,2157.53271484,247
"4279",2021-09-04,-105,49,4306.66845703,1735.59460449,247
"4280",2021-09-04,-100,29,9481.6015625,5247.13427734,247
"4281",2021-09-04,-100,31,7997.38085938,3998.64331055,247
"4282",2021-09-04,-100,33,8093.75341797,4154.51464844,247
"4283",2021-09-04,-100,35,7432.32421875,3714.31591797,247
"4284",2021-09-04,-100,37,NA,NA,247
"4285",2021-09-04,-100,39,6386.14501953,3113.13427734,247
"4286",2021-09-04,-100,41,5478.61279297,2532.65234375,247
"4287",2021-09-04,-100,43,5388.24414062,2501.73730469,247
"4288",2021-09-04,-100,45,5114.74072266,2373.39770508,247
"4289",2021-09-04,-100,47,4650.74853516,2053.23144531,247
"4290",2021-09-04,-100,49,4081.55249023,1688.54296875,247
"4291",2021-09-04,-95,29,NA,NA,247
"4292",2021-09-04,-95,31,9095.50488281,4907.54638672,247
"4293",2021-09-04,-95,33,8252.65136719,4211.35742188,247
"4294",2021-09-04,-95,35,7662.46142578,3833.60205078,247
"4295",2021-09-04,-95,37,NA,NA,247
"4296",2021-09-04,-95,39,6592.40869141,3212.05371094,247
"4297",2021-09-04,-95,41,5885.91552734,2798.56640625,247
"4298",2021-09-04,-95,43,5370.12744141,2495.83374023,247
"4299",2021-09-04,-95,45,5177.43652344,2394.12451172,247
"4300",2021-09-04,-95,47,4470.49462891,1927.08764648,247
"4301",2021-09-04,-95,49,3642.25341797,1374.97387695,247
"4302",2021-09-04,-90,29,NA,NA,247
"4303",2021-09-04,-90,31,8651.78613281,4477.57080078,247
"4304",2021-09-04,-90,33,8175.46533203,4180.93017578,247
"4305",2021-09-04,-90,35,7876.31933594,4033.72558594,247
"4306",2021-09-04,-90,37,NA,NA,247
"4307",2021-09-04,-90,39,6506.5390625,3167.2512207,247
"4308",2021-09-04,-90,41,5867.37646484,2760.92871094,247
"4309",2021-09-04,-90,43,5315.74072266,2429.93554688,247
"4310",2021-09-04,-90,45,4459.6875,1816.67541504,247
"4311",2021-09-04,-90,47,NA,NA,247
"4312",2021-09-04,-90,49,NA,NA,247
"4313",2021-09-04,-85,29,NA,NA,247
"4314",2021-09-04,-85,31,9120.31933594,4803.19873047,247
"4315",2021-09-04,-85,33,7955.71630859,3866.81176758,247
"4316",2021-09-04,-85,35,7273.57910156,3438.52929688,247
"4317",2021-09-04,-85,37,NA,NA,247
"4318",2021-09-04,-85,39,6373.26513672,3034.39233398,247
"4319",2021-09-04,-85,41,5668.49511719,2641.14746094,247
"4320",2021-09-04,-85,43,5230.0703125,2376.0793457,247
"4321",2021-09-04,-85,45,4789.22949219,2087.06225586,247
"4322",2021-09-04,-85,47,NA,NA,247
"4323",2021-09-04,-85,49,NA,NA,247
"4324",2021-09-04,-80,29,NA,NA,247
"4325",2021-09-04,-80,31,NA,NA,247
"4326",2021-09-04,-80,33,8753.22753906,4505.14648438,247
"4327",2021-09-04,-80,35,7779.16894531,3865.06616211,247
"4328",2021-09-04,-80,37,NA,NA,247
"4329",2021-09-04,-80,39,5496.60302734,2354.515625,247
"4330",2021-09-04,-80,41,5295.61621094,2343.70678711,247
"4331",2021-09-04,-80,43,NA,NA,247
"4332",2021-09-04,-80,45,NA,NA,247
"4333",2021-09-04,-80,47,NA,NA,247
"4334",2021-09-04,-80,49,NA,NA,247
"4335",2021-09-04,-75,29,NA,NA,247
"4336",2021-09-04,-75,31,NA,NA,247
"4337",2021-09-04,-75,33,NA,NA,247
"4338",2021-09-04,-75,35,NA,NA,247
"4339",2021-09-04,-75,37,NA,NA,247
"4340",2021-09-04,-75,39,6165.65429688,2704.98388672,247
"4341",2021-09-04,-75,41,5503.72998047,2444.10180664,247
"4342",2021-09-04,-75,43,5102.34228516,2270.15869141,247
"4343",2021-09-04,-75,45,NA,NA,247
"4344",2021-09-04,-75,47,NA,NA,247
"4345",2021-09-04,-75,49,NA,NA,247
"4346",2021-09-04,-70,29,NA,NA,247
"4347",2021-09-04,-70,31,NA,NA,247
"4348",2021-09-04,-70,33,NA,NA,247
"4349",2021-09-04,-70,35,NA,NA,247
"4350",2021-09-04,-70,37,NA,NA,247
"4351",2021-09-04,-70,39,NA,NA,247
"4352",2021-09-04,-70,41,NA,NA,247
"4353",2021-09-04,-70,43,NA,NA,247
"4354",2021-09-04,-70,45,4527.53808594,1803.27441406,247
"4355",2021-09-04,-70,47,NA,NA,247
"4356",2021-09-04,-70,49,NA,NA,247
"4357",2021-09-11,-120,29,NA,NA,254
"4358",2021-09-11,-120,31,NA,NA,254
"4359",2021-09-11,-120,33,NA,NA,254
"4360",2021-09-11,-120,35,7770.57861328,3632.68530273,254
"4361",2021-09-11,-120,37,NA,NA,254
"4362",2021-09-11,-120,39,4538.31054688,1500.62255859,254
"4363",2021-09-11,-120,41,5724.12255859,2566.8347168,254
"4364",2021-09-11,-120,43,5397.06347656,2196.49291992,254
"4365",2021-09-11,-120,45,4701.47265625,1824.79370117,254
"4366",2021-09-11,-120,47,7178.65966797,3461.72119141,254
"4367",2021-09-11,-120,49,2545.03613281,620.521850586,254
"4368",2021-09-11,-115,29,NA,NA,254
"4369",2021-09-11,-115,31,NA,NA,254
"4370",2021-09-11,-115,33,11105.6191406,6544.75146484,254
"4371",2021-09-11,-115,35,9863.09765625,5436.40917969,254
"4372",2021-09-11,-115,37,NA,NA,254
"4373",2021-09-11,-115,39,5835.89746094,2700.48364258,254
"4374",2021-09-11,-115,41,4872.35400391,2074.84106445,254
"4375",2021-09-11,-115,43,5965.77392578,2809.34838867,254
"4376",2021-09-11,-115,45,4040.95288086,1601.63916016,254
"4377",2021-09-11,-115,47,3885.31591797,1462.73278809,254
"4378",2021-09-11,-115,49,3073.08398438,1010.83380127,254
"4379",2021-09-11,-110,29,NA,NA,254
"4380",2021-09-11,-110,31,NA,NA,254
"4381",2021-09-11,-110,33,9767.15234375,5348.05761719,254
"4382",2021-09-11,-110,35,6815.07519531,3236.33618164,254
"4383",2021-09-11,-110,37,NA,NA,254
"4384",2021-09-11,-110,39,7135.50244141,3686.45263672,254
"4385",2021-09-11,-110,41,3781.02441406,1331.7557373,254
"4386",2021-09-11,-110,43,3149.71972656,884.49206543,254
"4387",2021-09-11,-110,45,3219.57763672,929.068908691,254
"4388",2021-09-11,-110,47,4512.15673828,1737.31323242,254
"4389",2021-09-11,-110,49,4387.26367188,1717.30664062,254
"4390",2021-09-11,-105,29,NA,NA,254
"4391",2021-09-11,-105,31,8159.25390625,3990.75024414,254
"4392",2021-09-11,-105,33,7463.59667969,3455.20581055,254
"4393",2021-09-11,-105,35,6523.37792969,2918.23950195,254
"4394",2021-09-11,-105,37,NA,NA,254
"4395",2021-09-11,-105,39,3598.0456543,1125.93469238,254
"4396",2021-09-11,-105,41,4851.03271484,2057.02050781,254
"4397",2021-09-11,-105,43,5191.30419922,2374.71142578,254
"4398",2021-09-11,-105,45,5098.74951172,2307.51757812,254
"4399",2021-09-11,-105,47,5111.91699219,2266.66650391,254
"4400",2021-09-11,-105,49,4525.30566406,1828.23168945,254
"4401",2021-09-11,-100,29,9848.56738281,5488.09960938,254
"4402",2021-09-11,-100,31,8318.48242188,4193.74511719,254
"4403",2021-09-11,-100,33,8442.0703125,4376.83251953,254
"4404",2021-09-11,-100,35,7761.37402344,3917.36499023,254
"4405",2021-09-11,-100,37,NA,NA,254
"4406",2021-09-11,-100,39,6680.2109375,3281.20043945,254
"4407",2021-09-11,-100,41,5736.57080078,2664.61010742,254
"4408",2021-09-11,-100,43,5639.16357422,2626.6574707,254
"4409",2021-09-11,-100,45,5354.33886719,2486.99560547,254
"4410",2021-09-11,-100,47,4878.31347656,2154.79638672,254
"4411",2021-09-11,-100,49,4278.38232422,1759.37280273,254
"4412",2021-09-11,-95,29,NA,NA,254
"4413",2021-09-11,-95,31,9435.91113281,5121.95361328,254
"4414",2021-09-11,-95,33,8573.31347656,4406.01806641,254
"4415",2021-09-11,-95,35,7981.60986328,4026.75097656,254
"4416",2021-09-11,-95,37,NA,NA,254
"4417",2021-09-11,-95,39,6870.67919922,3364.32446289,254
"4418",2021-09-11,-95,41,6141.63232422,2928.28320312,254
"4419",2021-09-11,-95,43,5605.44091797,2605.14794922,254
"4420",2021-09-11,-95,45,5404.65869141,2495.34765625,254
"4421",2021-09-11,-95,47,4667.83691406,1998.43041992,254
"4422",2021-09-11,-95,49,3846.11230469,1452.83300781,254
"4423",2021-09-11,-90,29,NA,NA,254
"4424",2021-09-11,-90,31,8968.54882812,4668.33544922,254
"4425",2021-09-11,-90,33,8482.59863281,4362.06445312,254
"4426",2021-09-11,-90,35,8169.44091797,4200.84619141,254
"4427",2021-09-11,-90,37,NA,NA,254
"4428",2021-09-11,-90,39,6781.18310547,3315.89501953,254
"4429",2021-09-11,-90,41,6122.44580078,2889.99804688,254
"4430",2021-09-11,-90,43,5538.64404297,2526.83862305,254
"4431",2021-09-11,-90,45,4649.21826172,1880.20629883,254
"4432",2021-09-11,-90,47,NA,NA,254
"4433",2021-09-11,-90,49,NA,NA,254
"4434",2021-09-11,-85,29,NA,NA,254
"4435",2021-09-11,-85,31,9442.58203125,4999.46142578,254
"4436",2021-09-11,-85,33,8243.33886719,4028.43408203,254
"4437",2021-09-11,-85,35,7544.62255859,3583.57348633,254
"4438",2021-09-11,-85,37,NA,NA,254
"4439",2021-09-11,-85,39,6635.74023438,3170.8684082,254
"4440",2021-09-11,-85,41,5918.42529297,2765.07714844,254
"4441",2021-09-11,-85,43,5453.36914062,2473.37817383,254
"4442",2021-09-11,-85,45,4987.55322266,2159.38647461,254
"4443",2021-09-11,-85,47,NA,NA,254
"4444",2021-09-11,-85,49,NA,NA,254
"4445",2021-09-11,-80,29,NA,NA,254
"4446",2021-09-11,-80,31,NA,NA,254
"4447",2021-09-11,-80,33,9071.40234375,4697.32324219,254
"4448",2021-09-11,-80,35,8068.11425781,4028.01123047,254
"4449",2021-09-11,-80,37,NA,NA,254
"4450",2021-09-11,-80,39,5717.12109375,2449.03369141,254
"4451",2021-09-11,-80,41,5512.92089844,2435.01171875,254
"4452",2021-09-11,-80,43,NA,NA,254
"4453",2021-09-11,-80,45,NA,NA,254
"4454",2021-09-11,-80,47,NA,NA,254
"4455",2021-09-11,-80,49,NA,NA,254
"4456",2021-09-11,-75,29,NA,NA,254
"4457",2021-09-11,-75,31,NA,NA,254
"4458",2021-09-11,-75,33,NA,NA,254
"4459",2021-09-11,-75,35,NA,NA,254
"4460",2021-09-11,-75,37,NA,NA,254
"4461",2021-09-11,-75,39,6455.47216797,2868.80175781,254
"4462",2021-09-11,-75,41,5739.45751953,2553.82983398,254
"4463",2021-09-11,-75,43,5335.78466797,2377.60058594,254
"4464",2021-09-11,-75,45,NA,NA,254
"4465",2021-09-11,-75,47,NA,NA,254
"4466",2021-09-11,-75,49,NA,NA,254
"4467",2021-09-11,-70,29,NA,NA,254
"4468",2021-09-11,-70,31,NA,NA,254
"4469",2021-09-11,-70,33,NA,NA,254
"4470",2021-09-11,-70,35,NA,NA,254
"4471",2021-09-11,-70,37,NA,NA,254
"4472",2021-09-11,-70,39,NA,NA,254
"4473",2021-09-11,-70,41,NA,NA,254
"4474",2021-09-11,-70,43,NA,NA,254
"4475",2021-09-11,-70,45,4727.68945312,1877.42541504,254
"4476",2021-09-11,-70,47,NA,NA,254
"4477",2021-09-11,-70,49,NA,NA,254
"4478",2021-09-18,-120,29,NA,NA,261
"4479",2021-09-18,-120,31,NA,NA,261
"4480",2021-09-18,-120,33,NA,NA,261
"4481",2021-09-18,-120,35,8065.14892578,3801.25537109,261
"4482",2021-09-18,-120,37,NA,NA,261
"4483",2021-09-18,-120,39,4743.84375,1580.15551758,261
"4484",2021-09-18,-120,41,5964.13476562,2680.84667969,261
"4485",2021-09-18,-120,43,5599.36572266,2272.79467773,261
"4486",2021-09-18,-120,45,4869.52050781,1868.43457031,261
"4487",2021-09-18,-120,47,7418.70703125,3575.76904297,261
"4488",2021-09-18,-120,49,2615.89306641,620.521850586,261
"4489",2021-09-18,-115,29,NA,NA,261
"4490",2021-09-18,-115,31,NA,NA,261
"4491",2021-09-18,-115,33,11517.1708984,6830.30371094,261
"4492",2021-09-18,-115,35,10228.7675781,5676.07910156,261
"4493",2021-09-18,-115,37,NA,NA,261
"4494",2021-09-18,-115,39,6098.55273438,2837.13964844,261
"4495",2021-09-18,-115,41,5092.10644531,2168.59399414,261
"4496",2021-09-18,-115,43,6195.48925781,2913.06445312,261
"4497",2021-09-18,-115,45,4208.80273438,1644.69519043,261
"4498",2021-09-18,-115,47,4038.37890625,1493.11669922,261
"4499",2021-09-18,-115,49,3162.9309082,1010.83380127,261
"4500",2021-09-18,-110,29,NA,NA,261
"4501",2021-09-18,-110,31,NA,NA,261
"4502",2021-09-18,-110,33,10120.0244141,5574.9296875,261
"4503",2021-09-18,-110,35,7102.53515625,3397.79589844,261
"4504",2021-09-18,-110,37,NA,NA,261
"4505",2021-09-18,-110,39,7428.50634766,3853.45654297,261
"4506",2021-09-18,-110,41,3953.09545898,1377.82678223,261
"4507",2021-09-18,-110,43,3278.32080078,891.629089355,261
"4508",2021-09-18,-110,45,3353.90258789,943.08190918,261
"4509",2021-09-18,-110,47,4683.39941406,1788.46923828,261
"4510",2021-09-18,-110,49,4549.22753906,1758.04956055,261
"4511",2021-09-18,-105,29,NA,NA,261
"4512",2021-09-18,-105,31,8462.25683594,4167.75292969,261
"4513",2021-09-18,-105,33,7746.92578125,3612.53491211,261
"4514",2021-09-18,-105,35,6804.46582031,3073.32714844,261
"4515",2021-09-18,-105,37,NA,NA,261
"4516",2021-09-18,-105,39,3787.04541016,1188.93469238,261
"4517",2021-09-18,-105,41,5085.671875,2165.65917969,261
"4518",2021-09-18,-105,43,5426.59179688,2483.99829102,261
"4519",2021-09-18,-105,45,5313.99365234,2396.76171875,261
"4520",2021-09-18,-105,47,5295.37304688,2327.58740234,261
"4521",2021-09-18,-105,49,4689.37548828,1867.04858398,261
"4522",2021-09-18,-100,29,10187.8847656,5701.41748047,261
"4523",2021-09-18,-100,31,8610.90917969,4360.17333984,261
"4524",2021-09-18,-100,33,8772.58789062,4581.34863281,261
"4525",2021-09-18,-100,35,8088.23681641,4118.22705078,261
"4526",2021-09-18,-100,37,NA,NA,261
"4527",2021-09-18,-100,39,6986.30957031,3461.29931641,261
"4528",2021-09-18,-100,41,5998.34472656,2800.3840332,261
"4529",2021-09-18,-100,43,5875.25195312,2736.74487305,261
"4530",2021-09-18,-100,45,5561.99658203,2568.65234375,261
"4531",2021-09-18,-100,47,5061.29296875,2211.77514648,261
"4532",2021-09-18,-100,49,4431.53515625,1790.8638916,261
"4533",2021-09-18,-95,29,NA,NA,261
"4534",2021-09-18,-95,31,9747.73339844,5307.77636719,261
"4535",2021-09-18,-95,33,8885.66894531,4592.37158203,261
"4536",2021-09-18,-95,35,8304.45800781,4223.59912109,261
"4537",2021-09-18,-95,37,NA,NA,261
"4538",2021-09-18,-95,39,7172.43945312,3540.08569336,261
"4539",2021-09-18,-95,41,6410.453125,3071.10424805,261
"4540",2021-09-18,-95,43,5839.93652344,2713.64306641,261
"4541",2021-09-18,-95,45,5616.89648438,2581.58569336,261
"4542",2021-09-18,-95,47,4838.51269531,2043.10620117,261
"4543",2021-09-18,-95,49,4027.44433594,1508.16491699,261
"4544",2021-09-18,-90,29,NA,NA,261
"4545",2021-09-18,-90,31,9275.93457031,4849.72167969,261
"4546",2021-09-18,-90,33,8785.19628906,4538.66259766,261
"4547",2021-09-18,-90,35,8487.4375,4392.84277344,261
"4548",2021-09-18,-90,37,NA,NA,261
"4549",2021-09-18,-90,39,7080.44189453,3489.15405273,261
"4550",2021-09-18,-90,41,6405.32470703,3046.87719727,261
"4551",2021-09-18,-90,43,5769.21533203,2631.40942383,261
"4552",2021-09-18,-90,45,4830.40625,1935.39416504,261
"4553",2021-09-18,-90,47,NA,NA,261
"4554",2021-09-18,-90,49,NA,NA,261
"4555",2021-09-18,-85,29,NA,NA,261
"4556",2021-09-18,-85,31,9770.07421875,5200.95263672,261
"4557",2021-09-18,-85,33,8539.64648438,4198.74121094,261
"4558",2021-09-18,-85,35,7827.97851562,3740.92944336,261
"4559",2021-09-18,-85,37,NA,NA,261
"4560",2021-09-18,-85,39,6932.13671875,3341.265625,261
"4561",2021-09-18,-85,41,6199.03662109,2919.68823242,261
"4562",2021-09-18,-85,43,5697.95263672,2591.9621582,261
"4563",2021-09-18,-85,45,5198.43212891,2244.26538086,261
"4564",2021-09-18,-85,47,NA,NA,261
"4565",2021-09-18,-85,49,NA,NA,261
"4566",2021-09-18,-80,29,NA,NA,261
"4567",2021-09-18,-80,31,NA,NA,261
"4568",2021-09-18,-80,33,9389.36425781,4889.28417969,261
"4569",2021-09-18,-80,35,8370.57714844,4204.47460938,261
"4570",2021-09-18,-80,37,NA,NA,261
"4571",2021-09-18,-80,39,5976.05175781,2581.96337891,261
"4572",2021-09-18,-80,41,5770.86132812,2566.95141602,261
"4573",2021-09-18,-80,43,NA,NA,261
"4574",2021-09-18,-80,45,NA,NA,261
"4575",2021-09-18,-80,47,NA,NA,261
"4576",2021-09-18,-80,49,NA,NA,261
"4577",2021-09-18,-75,29,NA,NA,261
"4578",2021-09-18,-75,31,NA,NA,261
"4579",2021-09-18,-75,33,NA,NA,261
"4580",2021-09-18,-75,35,NA,NA,261
"4581",2021-09-18,-75,37,NA,NA,261
"4582",2021-09-18,-75,39,6757.25976562,3044.58959961,261
"4583",2021-09-18,-75,41,6004.48046875,2692.85253906,261
"4584",2021-09-18,-75,43,5574.78808594,2490.60449219,261
"4585",2021-09-18,-75,45,NA,NA,261
"4586",2021-09-18,-75,47,NA,NA,261
"4587",2021-09-18,-75,49,NA,NA,261
"4588",2021-09-18,-70,29,NA,NA,261
"4589",2021-09-18,-70,31,NA,NA,261
"4590",2021-09-18,-70,33,NA,NA,261
"4591",2021-09-18,-70,35,NA,NA,261
"4592",2021-09-18,-70,37,NA,NA,261
"4593",2021-09-18,-70,39,NA,NA,261
"4594",2021-09-18,-70,41,NA,NA,261
"4595",2021-09-18,-70,43,NA,NA,261
"4596",2021-09-18,-70,45,4926.98583984,1950.72131348,261
"4597",2021-09-18,-70,47,NA,NA,261
"4598",2021-09-18,-70,49,NA,NA,261
"4599",2021-09-25,-120,29,NA,NA,268
"4600",2021-09-25,-120,31,NA,NA,268
"4601",2021-09-25,-120,33,NA,NA,268
"4602",2021-09-25,-120,35,8346.55273438,3956.65820312,268
"4603",2021-09-25,-120,37,NA,NA,268
"4604",2021-09-25,-120,39,4919.64892578,1629.96154785,268
"4605",2021-09-25,-120,41,6151.2265625,2742.55078125,268
"4606",2021-09-25,-120,43,5767.59326172,2318.12768555,268
"4607",2021-09-25,-120,45,5028.46923828,1906.83752441,268
"4608",2021-09-25,-120,47,7636.82177734,3667.88378906,268
"4609",2021-09-25,-120,49,2703.31005859,625.768798828,268
"4610",2021-09-25,-115,29,NA,NA,268
"4611",2021-09-25,-115,31,NA,NA,268
"4612",2021-09-25,-115,33,11886.4951172,7073.62744141,268
"4613",2021-09-25,-115,35,10552.8134766,5874.12402344,268
"4614",2021-09-25,-115,37,NA,NA,268
"4615",2021-09-25,-115,39,6302.05175781,2914.63818359,268
"4616",2021-09-25,-115,41,5244.30517578,2200.99389648,268
"4617",2021-09-25,-115,43,6387.01904297,2978.59301758,268
"4618",2021-09-25,-115,45,4344.59472656,1669.39123535,268
"4619",2021-09-25,-115,47,4165.92724609,1508.21862793,268
"4620",2021-09-25,-115,49,3247.7199707,1010.83380127,268
"4621",2021-09-25,-110,29,NA,NA,268
"4622",2021-09-25,-110,31,NA,NA,268
"4623",2021-09-25,-110,33,10450.8388672,5779.7421875,268
"4624",2021-09-25,-110,35,7352.45605469,3521.71704102,268
"4625",2021-09-25,-110,37,NA,NA,268
"4626",2021-09-25,-110,39,7663.51464844,3962.46484375,268
"4627",2021-09-25,-110,41,4069.81640625,1388.59973145,268
"4628",2021-09-25,-110,43,3364.07250977,891.629089355,268
"4629",2021-09-25,-110,45,3442.66943359,945.718933105,268
"4630",2021-09-25,-110,47,4849.44042969,1832.25402832,268
"4631",2021-09-25,-110,49,4727.47265625,1810.90649414,268
"4632",2021-09-25,-105,29,NA,NA,268
"4633",2021-09-25,-105,31,8742.09375,4321.59033203,268
"4634",2021-09-25,-105,33,8007.46630859,3747.07592773,268
"4635",2021-09-25,-105,35,7052.55957031,3195.42114258,268
"4636",2021-09-25,-105,37,NA,NA,268
"4637",2021-09-25,-105,39,3921.59545898,1214.67456055,268
"4638",2021-09-25,-105,41,5262.95361328,2221.36035156,268
"4639",2021-09-25,-105,43,5612.24365234,2547.85302734,268
"4640",2021-09-25,-105,45,5502.56152344,2460.6796875,268
"4641",2021-09-25,-105,47,5479.09082031,2385.30395508,268
"4642",2021-09-25,-105,49,4852.27539062,1908.30456543,268
"4643",2021-09-25,-100,29,10510.8769531,5898.40966797,268
"4644",2021-09-25,-100,31,8890.13378906,4513.39794922,268
"4645",2021-09-25,-100,33,9074.15039062,4756.91210938,268
"4646",2021-09-25,-100,35,8364.96972656,4268.95800781,268
"4647",2021-09-25,-100,37,NA,NA,268
"4648",2021-09-25,-100,39,7227.47412109,3576.46313477,268
"4649",2021-09-25,-100,41,6201.87011719,2877.90991211,268
"4650",2021-09-25,-100,43,6084.67285156,2820.16552734,268
"4651",2021-09-25,-100,45,5760.5546875,2641.21020508,268
"4652",2021-09-25,-100,47,5247.25976562,2272.94824219,268
"4653",2021-09-25,-100,49,4594.85791016,1830.40979004,268
"4654",2021-09-25,-95,29,NA,NA,268
"4655",2021-09-25,-95,31,10056.4677734,5490.51220703,268
"4656",2021-09-25,-95,33,9170.51855469,4751.22167969,268
"4657",2021-09-25,-95,35,8579.34570312,4372.48583984,268
"4658",2021-09-25,-95,37,NA,NA,268
"4659",2021-09-25,-95,39,7416.70849609,3658.35449219,268
"4660",2021-09-25,-95,41,6626.75878906,3161.41015625,268
"4661",2021-09-25,-95,43,6039.52880859,2787.23583984,268
"4662",2021-09-25,-95,45,5814.12255859,2652.81176758,268
"4663",2021-09-25,-95,47,5011.18652344,2089.7800293,268
"4664",2021-09-25,-95,49,4218.59521484,1573.31591797,268
"4665",2021-09-25,-90,29,NA,NA,268
"4666",2021-09-25,-90,31,9568.72265625,5016.50976562,268
"4667",2021-09-25,-90,33,9060.34375,4687.81054688,268
"4668",2021-09-25,-90,35,8754.14257812,4533.54882812,268
"4669",2021-09-25,-90,37,NA,NA,268
"4670",2021-09-25,-90,39,7327.56396484,3610.27612305,268
"4671",2021-09-25,-90,41,6644.72412109,3160.27709961,268
"4672",2021-09-25,-90,43,5979.09619141,2715.2890625,268
"4673",2021-09-25,-90,45,4999.83056641,1979.18823242,268
"4674",2021-09-25,-90,47,NA,NA,268
"4675",2021-09-25,-90,49,NA,NA,268
"4676",2021-09-25,-85,29,NA,NA,268
"4677",2021-09-25,-85,31,10071.7373047,5376.61376953,268
"4678",2021-09-25,-85,33,8809.41308594,4342.50732422,268
"4679",2021-09-25,-85,35,8072.83251953,3859.78344727,268
"4680",2021-09-25,-85,37,NA,NA,268
"4681",2021-09-25,-85,39,7168.92675781,3452.05541992,268
"4682",2021-09-25,-85,41,6421.15673828,3015.80859375,268
"4683",2021-09-25,-85,43,5896.24902344,2665.23120117,268
"4684",2021-09-25,-85,45,5393.94726562,2316.859375,268
"4685",2021-09-25,-85,47,NA,NA,268
"4686",2021-09-25,-85,49,NA,NA,268
"4687",2021-09-25,-80,29,NA,NA,268
"4688",2021-09-25,-80,31,NA,NA,268
"4689",2021-09-25,-80,33,9684.93457031,5058.85253906,268
"4690",2021-09-25,-80,35,8644.48242188,4352.38085938,268
"4691",2021-09-25,-80,37,NA,NA,268
"4692",2021-09-25,-80,39,6205.37207031,2685.28295898,268
"4693",2021-09-25,-80,41,5994.55615234,2664.64599609,268
"4694",2021-09-25,-80,43,NA,NA,268
"4695",2021-09-25,-80,45,NA,NA,268
"4696",2021-09-25,-80,47,NA,NA,268
"4697",2021-09-25,-80,49,NA,NA,268
"4698",2021-09-25,-75,29,NA,NA,268
"4699",2021-09-25,-75,31,NA,NA,268
"4700",2021-09-25,-75,33,NA,NA,268
"4701",2021-09-25,-75,35,NA,NA,268
"4702",2021-09-25,-75,37,NA,NA,268
"4703",2021-09-25,-75,39,7036.49316406,3197.82373047,268
"4704",2021-09-25,-75,41,6232.86474609,2795.23632812,268
"4705",2021-09-25,-75,43,5793.19140625,2583.00732422,268
"4706",2021-09-25,-75,45,NA,NA,268
"4707",2021-09-25,-75,47,NA,NA,268
"4708",2021-09-25,-75,49,NA,NA,268
"4709",2021-09-25,-70,29,NA,NA,268
"4710",2021-09-25,-70,31,NA,NA,268
"4711",2021-09-25,-70,33,NA,NA,268
"4712",2021-09-25,-70,35,NA,NA,268
"4713",2021-09-25,-70,37,NA,NA,268
"4714",2021-09-25,-70,39,NA,NA,268
"4715",2021-09-25,-70,41,NA,NA,268
"4716",2021-09-25,-70,43,NA,NA,268
"4717",2021-09-25,-70,45,5131.27685547,2029.01220703,268
"4718",2021-09-25,-70,47,NA,NA,268
"4719",2021-09-25,-70,49,NA,NA,268
"4720",2021-10-02,-120,29,NA,NA,275
"4721",2021-10-02,-120,31,NA,NA,275
"4722",2021-10-02,-120,33,NA,NA,275
"4723",2021-10-02,-120,35,8593.03613281,4077.14111328,275
"4724",2021-10-02,-120,37,NA,NA,275
"4725",2021-10-02,-120,39,5082.58544922,1669.03942871,275
"4726",2021-10-02,-120,41,6316.89794922,2791.07885742,275
"4727",2021-10-02,-120,43,5934.11083984,2368.06884766,275
"4728",2021-10-02,-120,45,5184.41210938,1946.05944824,275
"4729",2021-10-02,-120,47,7851.69726562,3756.75854492,275
"4730",2021-10-02,-120,49,2769.44213867,629.971801758,275
"4731",2021-10-02,-115,29,NA,NA,275
"4732",2021-10-02,-115,31,NA,NA,275
"4733",2021-10-02,-115,33,12216.7148438,7277.84570312,275
"4734",2021-10-02,-115,35,10831.5888672,6026.89892578,275
