"id","lastyearend","taxon.name","latitude","longitude","uri","Evidence_of_Presence","Life_Stage","Gall_phenophase","phenostage","doy","total32","yr1AGDD32","total50","yr1AGDD50","obsdate","lastyear50","lastyear32","Gall_phenophaseyr2","phenostage2","percent32","currentyearend","currentyear32","currentyear50","percent50","wrapdoy"
96152155,"2020-12-31","Eurosta solidaginis",42.7440216667,-73.2073216667,"https://www.inaturalist.org/observations/96152155","Gall","","dormfall","dormfall",268,5663.31201172,5663.31201172,2435.33520508,2435.33520508,"2021-09-25",2517.5324707,6663.40820312,"dormant","dormant",0.837592114844618,"2021-12-31",6761.41992188,2635.17138672,0.924165774322278,268
96162266,"2020-12-31","Eurosta solidaginis",44.7965174477,-87.3195710486,"https://www.inaturalist.org/observations/96162266","Gall","","dormfall","dormfall",262,4960.45556641,4960.45556641,2023.14501953,2023.14501953,"2021-09-19",2095.79296875,5712.16162109,"dormant","dormant",0.791789915233435,"2021-12-31",6264.86328125,2350.13305664,0.860864032278454,262
96179795,"2020-12-31","Eurosta solidaginis",43.6045690041,-84.2518017537,"https://www.inaturalist.org/observations/96179795","Gall","","dormfall","dormfall",268,5918.05810547,5918.05810547,2690.20678711,2690.20678711,"2021-09-25",2706.14453125,6669.38183594,"dormant","dormant",0.83160739666533,"2021-12-31",7116.40869141,2993.75830078,0.898605203502597,268
96192635,"2020-12-31","Eurosta solidaginis",46.0672555,-93.183455,"https://www.inaturalist.org/observations/96192635","Gall","","dormfall","dormfall",268,5151.58789062,5151.58789062,2139.89282227,2139.89282227,"2021-09-25",2067.15478516,5393.94140625,"dormant","dormant",0.859712151367748,"2021-12-31",5992.22412109,2343.69799805,0.913041195602177,268
96215860,"2020-12-31","Eurosta solidaginis",45.174647646,-93.1569472716,"https://www.inaturalist.org/observations/96215860","Gall","","dormfall","dormfall",269,5956.71875,5956.71875,2741.41650391,2741.41650391,"2021-09-26",2689.90087891,6273.30322266,"dormant","dormant",0.855885461363303,"2021-12-31",6959.71484375,3014.71899414,0.909343958504509,269
96360857,"2020-12-31","Eurosta solidaginis",40.8621193808,-75.6333288535,"https://www.inaturalist.org/observations/96360857","Gall","","developing","developing",264,6155.75634766,6155.75634766,2788.49487305,2788.49487305,"2021-09-21",2948.86645508,7570.42041016,"developing","developing",0.801580973133352,"2021-12-31",7679.51904297,3170.05004883,0.87963749155291,264
96384791,"2020-12-31","Eurosta solidaginis",42.86992545,-71.55462515,"https://www.inaturalist.org/observations/96384791","Gall","","dormfall","dormfall",270,5979.91357422,5979.91357422,2632.34423828,2632.34423828,"2021-09-27",2742.83862305,6950.34814453,"dormant","dormant",0.842431551412534,"2021-12-31",7098.39697266,2842.56616211,0.926045019942841,270
96422893,"2020-12-31","Eurosta solidaginis",41.2703583333,-82.0674833333,"https://www.inaturalist.org/observations/96422893","Gall","","developing","developing",270,6404.33496094,6404.33496094,2960.61962891,2960.61962891,"2021-09-27",3055.42626953,7519.30273438,"developing","developing",0.819662304388687,"2021-12-31",7813.38232422,3327.63012695,0.889708145425288,270
96442753,"2020-12-31","Eurosta solidaginis",42.3547716667,-71.40543,"https://www.inaturalist.org/observations/96442753","Gall","","dormfall","dormfall",270,6276.57910156,6276.57910156,2817.97949219,2817.97949219,"2021-09-27",3039.90917969,7580.31787109,"dormant","dormant",0.828999291562216,"2021-12-31",7571.27197266,3082.28222656,0.914250962454864,270
96487708,"2020-12-31","Eurosta solidaginis",44.2529754639,-68.3068084717,"https://www.inaturalist.org/observations/96487708","Gall","","dormfall","dormfall",271,5169.75,5169.75,1883.21166992,1883.21166992,"2021-09-28",1815.71313477,5993.65576172,"dormant","dormant",0.821877765915112,"2021-12-31",6290.16894531,2033.52954102,0.926080311071064,271
96513173,"2020-12-31","Eurosta solidaginis",41.4844096955,-88.0965973796,"https://www.inaturalist.org/observations/96513173","Gall","","dormfall","dormfall",271,6603.37890625,6603.37890625,3143.39257812,3143.39257812,"2021-09-28",3217.30859375,7490.03564453,"dormant","dormant",0.834454322891632,"2021-12-31",7913.40966797,3496.55273438,0.898997617628489,271
96515879,"2020-12-31","Eurosta solidaginis",43.0253638333,-89.8138116667,"https://www.inaturalist.org/observations/96515879","Gall","","dormfall","dormfall",213,3915.81762695,3915.81762695,1662.46044922,1662.46044922,"2021-08-01",2565.14355469,6319.90673828,"dormant","dormant",0.557101172673162,"2021-12-31",7028.91650391,2959.97143555,0.561647463638815,213
96526464,"2020-12-31","Eurosta solidaginis",44.1793163889,-87.5328430556,"https://www.inaturalist.org/observations/96526464","Gall","","dormfall","dormfall",266,5200.79052734,5200.79052734,2164.35400391,2164.35400391,"2021-09-23",2310.01025391,6158.390625,"dormant","dormant",0.806740809149044,"2021-12-31",6446.66845703,2460.86767578,0.879508486056238,266
96566796,"2020-12-31","Eurosta solidaginis",44.332885715,-72.5007404617,"https://www.inaturalist.org/observations/96566796","Gall","","developing","developing",211,3293.33227539,3293.33227539,1217.38366699,1217.38366699,"2021-07-30",2104.17993164,5679.39404297,"developing","developing",0.538625546431617,"2021-12-31",6114.32617188,2263.48046875,0.537837053951827,211
96617778,"2020-12-31","Eurosta solidaginis",46.68284107,-92.87072228,"https://www.inaturalist.org/observations/96617778","Gall","","dormfall","dormfall",272,4882.44335938,4882.44335938,1914.20837402,1914.20837402,"2021-09-29",1823.60534668,4992.92773438,"dormant","dormant",0.877589248579185,"2021-12-31",5563.47216797,2081.3112793,0.919712679721699,272
96632996,"2020-12-31","Eurosta solidaginis",42.1014533333,-76.9409033333,"https://www.inaturalist.org/observations/96632996","Gall","","developing","developing",247,5282.89013672,5282.89013672,2330.99853516,2330.99853516,"2021-09-04",2860.94555664,7242.78417969,"developing","developing",0.721012577550267,"2021-12-31",7327.04296875,2975.84790039,0.783305670580311,247
96634662,"2020-12-31","Eurosta solidaginis",43.6343833333,-72.3249583333,"https://www.inaturalist.org/observations/96634662","Gall","","dormfall","dormfall",272,5822.38623047,5822.38623047,2520.81713867,2520.81713867,"2021-09-29",2569.30126953,6535.16699219,"dormant","dormant",0.856934993011233,"2021-12-31",6794.43164062,2699.07983398,0.933954270983108,272
96639968,"2020-12-31","Eurosta solidaginis",42.5865466667,-83.1780033333,"https://www.inaturalist.org/observations/96639968","Organism; Gall","Larva","dormfall","dormfallLarva",272,6276.80664062,6276.80664062,2870.83569336,2870.83569336,"2021-09-29",2916.54711914,7090.27197266,"dormant","dormantLarva",0.842324863538736,"2021-12-31",7451.76464844,3158.19702148,0.909010955882247,272
96680508,"2020-12-31","Eurosta solidaginis",44.7721833333,-93.1898222222,"https://www.inaturalist.org/observations/96680508","Gall","","dormfall","dormfall",272,6213.7421875,6213.7421875,2905.28881836,2905.28881836,"2021-09-29",2786.04785156,6451.27734375,"dormant","dormant",0.867270997106911,"2021-12-31",7164.70654297,3149.74633789,0.922388188347332,272
96732206,"2020-12-31","Eurosta solidaginis",44.3762586232,-72.4972266331,"https://www.inaturalist.org/observations/96732206","Organism; Gall","","dormfall","dormfall",273,5236.16113281,5236.16113281,2071.20361328,2071.20361328,"2021-09-30",2062.67211914,5597.11474609,"dormant","dormant",0.872583881061403,"2021-12-31",6000.75390625,2188.58105469,0.946368245691213,273
96775811,"2020-12-31","Eurosta solidaginis",45.2831611633,-85.3419494629,"https://www.inaturalist.org/observations/96775811","Gall","","developing","developing",260,5033.51855469,5033.51855469,2070.59277344,2070.59277344,"2021-09-17",2246.95629883,6257.8515625,"developing","developing",0.747015621198942,"2021-12-31",6738.17041016,2518.62133789,0.822113567565762,260
96810072,"2020-12-31","Eurosta solidaginis",37.5535816667,-84.2399233333,"https://www.inaturalist.org/observations/96810072","Gall","","dormfall","dormfall",274,7225.29638672,7225.29638672,3352.59765625,3352.59765625,"2021-10-01",3714.72070312,8919.11621094,"dormant","dormant",0.812890784696737,"2021-12-31",8888.39746094,3810.35473633,0.87986497012588,274
96854783,"2020-12-31","Eurosta solidaginis",43.5959467266,-84.2840240867,"https://www.inaturalist.org/observations/96854783","Gall","","dormfall","dormfall",274,6031.25732422,6031.25732422,2703.35546875,2703.35546875,"2021-10-01",2658.83178711,6613.22412109,"dormant","dormant",0.854121223248135,"2021-12-31",7061.35986328,2950.79248047,0.916145573313719,274
96892495,"2020-12-31","Eurosta solidaginis",37.5536944444,-84.2401555556,"https://www.inaturalist.org/observations/96892495","Gall","","dormfall","dormfall",275,7258.11914062,7258.11914062,3367.4206543,3367.4206543,"2021-10-02",3714.72070312,8919.11621094,"dormant","dormant",0.816583548667322,"2021-12-31",8888.39746094,3810.35473633,0.883755158592762,275
96905732,"2020-12-31","Eurosta solidaginis",40.024163,-75.850869,"https://www.inaturalist.org/observations/96905732","Gall","","dormfall","dormfall",275,6801.63867188,6801.63867188,3135.70605469,3135.70605469,"2021-10-02",3226.08300781,8092.55517578,"dormant","dormant",0.835118417729975,"2021-12-31",8144.52001953,3447.11425781,0.909661189090424,275
96919944,"2020-12-31","Eurosta solidaginis",39.6419257155,-79.7969310155,"https://www.inaturalist.org/observations/96919944","Gall","","developing","developing",274,6245.47070312,6245.47070312,2689.62133789,2689.62133789,"2021-10-01",2830.3359375,7449.45947266,"developing","developing",0.828624015869253,"2021-12-31",7537.15869141,2962.42871094,0.907910907005949,274
96922872,"2020-12-31","Eurosta solidaginis",40.6536638094,-74.5001462945,"https://www.inaturalist.org/observations/96922872","Gall","","developing","developing",275,6948.75390625,6948.75390625,3273.35180664,3273.35180664,"2021-10-02",3415.5793457,8383.77539062,"developing","developing",0.83352474290906,"2021-12-31",8336.58984375,3595.47045898,0.910409873752271,275
96925785,"2020-12-31","Eurosta solidaginis",39.0966013616,-92.3537952195,"https://www.inaturalist.org/observations/96925785","Organism; Gall","Larva","dormfall","dormfallLarva",275,7600.29052734,7600.29052734,3730.8581543,3730.8581543,"2021-10-02",3874.05566406,8716.95605469,"dormant","dormantLarva",0.829152871773461,"2021-12-31",9166.33203125,4092.48706055,0.911635907236955,275
96935544,"2020-12-31","Eurosta solidaginis",44.2855052833,-72.4415154433,"https://www.inaturalist.org/observations/96935544","Gall","","dormfall","dormfall",275,5659.37646484,5659.37646484,2362.78613281,2362.78613281,"2021-10-02",2327.75805664,6046.97265625,"dormant","dormant",0.871864453034327,"2021-12-31",6491.11962891,2516.55981445,0.938895280470968,275
96945136,"2020-12-31","Eurosta solidaginis",30.3576798889,-91.0958375833,"https://www.inaturalist.org/observations/96945136","Gall","","dormfall","dormfall",275,10318.5849609,10318.5849609,5594.82910156,5594.82910156,"2021-10-02",7230.8671875,13672.7617188,"dormant","dormant",0.778233550099341,"2021-12-31",13258.9824219,6934.34521484,0.806828752855664,275
96961402,"2020-12-31","Eurosta solidaginis",42.1246341972,-87.9711441595,"https://www.inaturalist.org/observations/96961402","Gall","","dormfall","dormfall",275,6765.86376953,6765.86376953,3277.54589844,3277.54589844,"2021-10-02",3171.16479492,7338.08154297,"dormant","dormant",0.857331328673927,"2021-12-31",7891.77246094,3552.53173828,0.922594403062775,275
96972439,"2020-12-31","Eurosta solidaginis",42.3118203028,-76.51663905,"https://www.inaturalist.org/observations/96972439","Gall","","developing","developing",274,5633.47509766,5633.47509766,2354.05615234,2354.05615234,"2021-10-01",2469.0402832,6463.80517578,"developing","developing",0.849760171323178,"2021-12-31",6629.48828125,2565.35791016,0.917632640270916,274
96998022,"2020-12-31","Eurosta solidaginis",42.3808416667,-76.42125,"https://www.inaturalist.org/observations/96998022","Gall","","dormfall","dormfall",275,6024.71240234,6024.71240234,2632.96777344,2632.96777344,"2021-10-02",2707.20849609,6927.30371094,"dormant","dormant",0.845810047517162,"2021-12-31",7123.00878906,2879.90185547,0.914256077317017,275
97015267,"2020-12-31","Eurosta solidaginis",44.86041229,-93.62586973,"https://www.inaturalist.org/observations/97015267","Gall","","dormfall","dormfall",268,5931.68212891,5931.68212891,2730.39086914,2730.39086914,"2021-09-25",2717.22460938,6333.15332031,"dormant","dormant",0.850693901006162,"2021-12-31",6972.75732422,3011.85668945,0.906547406025019,268
97025417,"2020-12-31","Eurosta solidaginis",40.54435486,-74.62624592,"https://www.inaturalist.org/observations/97025417","Gall","","dormfall","dormfall",276,7103.39257812,7103.39257812,3381.71972656,3381.71972656,"2021-10-03",3477.25634766,8475.48046875,"dormant","dormant",0.836454837382697,"2021-12-31",8492.26074219,3706.19628906,0.912450248936411,276
97064550,"2020-12-31","Eurosta solidaginis",41.0324833333,-81.6013033333,"https://www.inaturalist.org/observations/97064550","Gall","","dormfall","dormfall",276,6573.68554688,6573.68554688,3023.86303711,3023.86303711,"2021-10-03",3065.73071289,7535.91845703,"dormant","dormant",0.843624329633357,"2021-12-31",7792.1953125,3315.17358398,0.912128116525268,276
97080638,"2020-12-31","Eurosta solidaginis",42.287032,-72.2900139722,"https://www.inaturalist.org/observations/97080638","Gall","","dormfall","dormfall",276,5945.37158203,5945.37158203,2525.35229492,2525.35229492,"2021-10-03",2714.78564453,7011.24267578,"dormant","dormant",0.861465840027385,"2021-12-31",6901.45947266,2695.90185547,0.936737474250424,276
97096924,"2020-12-31","Eurosta solidaginis",44.330769,-72.505911,"https://www.inaturalist.org/observations/97096924","Gall","","dormfall","dormfall",276,5432.23681641,5432.23681641,2176.97192383,2176.97192383,"2021-10-03",2150.36816406,5749.67236328,"dormant","dormant",0.879332871110437,"2021-12-31",6177.6796875,2303.55664062,0.945048142269282,276
97099025,"2020-12-31","Eurosta solidaginis",47.3834591164,-91.20981507,"https://www.inaturalist.org/observations/97099025","Gall","","dormfall","dormfall",275,4822.77294922,4822.77294922,1846.64562988,1846.64562988,"2021-10-02",1608.27172852,4679.96191406,"dormant","dormant",0.88289893989082,"2021-12-31",5462.42919922,1947.43652344,0.948244324091262,275
97108400,"2020-12-31","Eurosta solidaginis",46.5670444444,-87.44595,"https://www.inaturalist.org/observations/97108400","Gall","","dormfall","dormfall",276,5237.45751953,5237.45751953,2162.3659668,2162.3659668,"2021-10-03",1988.52148438,5236.48339844,"dormant","dormant",0.870106241365343,"2021-12-31",6019.33105469,2313.07055664,0.934846522771482,276
97117589,"2020-12-31","Eurosta solidaginis",46.40126,-94.1545,"https://www.inaturalist.org/observations/97117589","Gall","","dormfall","dormfall",275,5581.27490234,5581.27490234,2448.90722656,2448.90722656,"2021-10-02",2157.26318359,5465.85058594,"dormant","dormant",0.896577405696981,"2021-12-31",6225.08984375,2583.77270508,0.947802885967934,275
97124179,"2020-12-31","Eurosta solidaginis",45.3152916667,-95.0242528333,"https://www.inaturalist.org/observations/97124179","Gall","","dormfall","dormfall",269,5791.29101562,5791.29101562,2655.51928711,2655.51928711,"2021-09-26",2520.50219727,6011.42138672,"dormant","dormant",0.859915294395312,"2021-12-31",6734.72265625,2918.36474609,0.909933993229545,269
97155348,"2020-12-31","Eurosta solidaginis",33.448931,-94.1079869722,"https://www.inaturalist.org/observations/97155348","Gall","","dormfall","dormfall",275,9501.75585938,9501.75585938,4994.85107422,4994.85107422,"2021-10-02",5656.75976562,11767.5253906,"dormant","dormant",0.792304438839375,"2021-12-31",11992.5566406,5977.86816406,0.835557248359863,275
97182463,"2020-12-31","Eurosta solidaginis",44.8563656827,-93.0566510042,"https://www.inaturalist.org/observations/97182463","Gall","","dormfall","dormfall",277,6381.51171875,6381.51171875,2977.15307617,2977.15307617,"2021-10-04",2747.00537109,6403.859375,"dormant","dormant",0.891527878783859,"2021-12-31",7157.94970703,3133.49267578,0.950106920364483,277
97208387,"2020-12-31","Eurosta solidaginis",46.867130358,-96.4535561576,"https://www.inaturalist.org/observations/97208387","Gall","","dormfall","dormfall",250,5068.38476562,5068.38476562,2345.74047852,2345.74047852,"2021-09-07",2434.79614258,5772.67041016,"dormant","dormant",0.783393351680025,"2021-12-31",6469.78271484,2778.55810547,0.844229413054946,250
97208940,"2020-12-31","Eurosta solidaginis",44.2673789467,-72.5064639467,"https://www.inaturalist.org/observations/97208940","Gall","","dormfall","dormfall",277,5605.1796875,5605.1796875,2300.91113281,2300.91113281,"2021-10-04",2266.19067383,5936.88183594,"dormant","dormant",0.881170149912333,"2021-12-31",6361.06396484,2435.46923828,0.944750644617039,277
97209114,"2020-12-31","Eurosta solidaginis",42.1899555997,-88.0130355,"https://www.inaturalist.org/observations/97209114","Gall","","dormfall","dormfall",277,6647.41455078,6647.41455078,3160.47363281,3160.47363281,"2021-10-04",3009.8684082,7107.86328125,"dormant","dormant",0.868281359819884,"2021-12-31",7655.83007812,3383.63745117,0.93404617912512,277
97234195,"2020-12-31","Eurosta solidaginis",44.254567,-72.565733165,"https://www.inaturalist.org/observations/97234195","Gall","","developing","developing",217,3557.93261719,3557.93261719,1344.32897949,1344.32897949,"2021-08-05",2239.98193359,5889.72558594,"developing","developing",0.56547777860056,"2021-12-31",6291.90527344,2392.83764648,0.56181370326883,217
97271056,"2020-12-31","Eurosta solidaginis",44.4431609375,-93.068985541,"https://www.inaturalist.org/observations/97271056","Gall","","dormfall","dormfall",278,6179.04541016,6179.04541016,2819.98657227,2819.98657227,"2021-10-05",2684.19458008,6323.73095703,"dormant","dormant",0.895332875432762,"2021-12-31",6901.39453125,2961.92529297,0.952078899141418,278
97271185,"2020-12-31","Eurosta solidaginis",44.599229835,-93.1503293588,"https://www.inaturalist.org/observations/97271185","Gall","","dormfall","dormfall",278,6143.04638672,6143.04638672,2787.14501953,2787.14501953,"2021-10-05",2657.39306641,6270.25341797,"dormant","dormant",0.89706429920575,"2021-12-31",6847.94433594,2923.09838867,0.953489978419146,278
97276710,"2020-12-31","Eurosta solidaginis",43.7364563056,-72.356915974,"https://www.inaturalist.org/observations/97276710","Gall","","dormfall","dormfall",278,5303.09619141,5303.09619141,2054.51904297,2054.51904297,"2021-10-05",2119.06518555,5703.32421875,"dormant","dormant",0.888510865762742,"2021-12-31",5968.52148438,2154.00512695,0.953813441418838,278
97304999,"2020-12-31","Eurosta solidaginis",38.8750378763,-77.4923584739,"https://www.inaturalist.org/observations/97304999","Gall","","dormfall","dormfall",278,7843.31103516,7843.31103516,3871.60791016,3871.60791016,"2021-10-05",3953.06787109,9327.36523438,"dormant","dormant",0.836721644883861,"2021-12-31",9373.859375,4264.65478516,0.907836180230177,278
97311967,"2020-12-31","Eurosta solidaginis",44.37966,-72.4944,"https://www.inaturalist.org/observations/97311967","Gall","","dormfall","dormfall",278,5334.07226562,5334.07226562,2081.70654297,2081.70654297,"2021-10-05",2062.67211914,5597.11474609,"dormant","dormant",0.888900353014706,"2021-12-31",6000.75390625,2188.58105469,0.951167213345389,278
97374510,"2020-12-31","Eurosta solidaginis",44.2611623863,-72.5523107252,"https://www.inaturalist.org/observations/97374510","Gall","","dormfall","dormfall",274,5486.55957031,5486.55957031,2251.13232422,2251.13232422,"2021-10-01",2239.98193359,5889.72558594,"dormant","dormant",0.872002888134759,"2021-12-31",6291.90527344,2392.83764648,0.940779382810005,274
97386542,"2020-12-31","Eurosta solidaginis",38.87188,-77.4937216667,"https://www.inaturalist.org/observations/97386542","Gall","","dormfall","dormfall",278,7843.31103516,7843.31103516,3871.60791016,3871.60791016,"2021-10-05",3953.06787109,9327.36523438,"dormant","dormant",0.836721644883861,"2021-12-31",9373.859375,4264.65478516,0.907836180230177,278
97394495,"2020-12-31","Eurosta solidaginis",42.04755,-74.2809533333,"https://www.inaturalist.org/observations/97394495","Gall","","dormfall","dormfall",279,6437.14257812,6437.14257812,2871.20410156,2871.20410156,"2021-10-06",2888.82617188,7324.64746094,"dormant","dormant",0.859907016085965,"2021-12-31",7485.85888672,3078.46508789,0.932673920147635,279
97396468,"2020-12-31","Eurosta solidaginis",44.3032365183,-72.4475574267,"https://www.inaturalist.org/observations/97396468","Gall","","dormfall","dormfall",279,5701.11816406,5701.11816406,2338.45019531,2338.45019531,"2021-10-06",2274.75708008,5967.98730469,"dormant","dormant",0.887165011511672,"2021-12-31",6426.22070312,2463.60400391,0.949198893815172,279
97405579,"2020-12-31","Eurosta solidaginis",42.0302919997,-87.7944287472,"https://www.inaturalist.org/observations/97405579","Gall","","dormfall","dormfall",279,6870.18457031,6870.18457031,3308.65795898,3308.65795898,"2021-10-06",3147.96362305,7379.88037109,"dormant","dormant",0.869182250223809,"2021-12-31",7904.19335938,3512.2199707,0.942041781716927,279
97417511,"2020-12-31","Eurosta solidaginis",43.6487777778,-89.7785972222,"https://www.inaturalist.org/observations/97417511","Gall","","dormfall","dormfall",278,6037.52197266,6037.52197266,2650.56054688,2650.56054688,"2021-10-05",2431.72631836,6137.61132812,"dormant","dormant",0.892881604437399,"2021-12-31",6761.83935547,2794.29956055,0.948559912580844,278
97454862,"2020-12-31","Eurosta solidaginis",46.2204788,-94.240329,"https://www.inaturalist.org/observations/97454862","Gall","","dormfall","dormfall",279,5744.55566406,5744.55566406,2525.90258789,2525.90258789,"2021-10-06",2232.23266602,5573.44628906,"dormant","dormant",0.915428216168094,"2021-12-31",6275.26611328,2621.88745117,0.963390929218885,279
97475068,"2020-12-31","Eurosta solidaginis",42.3171116667,-83.60105,"https://www.inaturalist.org/observations/97475068","Organism; Gall","Larva","dormfall","dormfallLarva",280,6470.64599609,6470.64599609,2929.98339844,2929.98339844,"2021-10-07",2806.43261719,6918.01904297,"dormant","dormantLarva",0.879013577801552,"2021-12-31",7361.25830078,3102.36938477,0.944434087321688,280
97480826,"2020-12-31","Eurosta solidaginis",44.88247,-93.683451,"https://www.inaturalist.org/observations/97480826","Gall","","dormfall","dormfall",269,5891.79736328,5891.79736328,2689.23461914,2689.23461914,"2021-09-26",2670.640625,6265.87353516,"dormant","dormant",0.855294458966546,"2021-12-31",6888.61865234,2957.00219727,0.909446270152517,269
97494735,"2020-12-31","Eurosta solidaginis",42.499165,-72.2764666667,"https://www.inaturalist.org/observations/97494735","Gall","","dormfall","dormfall",280,6039.20556641,6039.20556641,2588.26342773,2588.26342773,"2021-10-07",2586.92285156,6969.91992188,"dormant","dormant",0.862308227591095,"2021-12-31",7003.53466797,2746.97875977,0.942221856839807,280
97504913,"2020-12-31","Eurosta solidaginis",42.7404276997,-73.2070398997,"https://www.inaturalist.org/observations/97504913","Gall","","dormfall","dormfall",280,5939.32373047,5939.32373047,2499.87451172,2499.87451172,"2021-10-07",2517.5324707,6663.40820312,"dormant","dormant",0.878413676282745,"2021-12-31",6761.41992188,2635.17138672,0.948657276835263,280
97509366,"2020-12-31","Eurosta solidaginis",44.254659,-72.56551575,"https://www.inaturalist.org/observations/97509366","Gall","","dormfall","dormfall",280,5623.36865234,5623.36865234,2279.94116211,2279.94116211,"2021-10-07",2239.98193359,5889.72558594,"dormant","dormant",0.893746553381518,"2021-12-31",6291.90527344,2392.83764648,0.952818995247723,280
97509895,"2020-12-31","Eurosta solidaginis",44.5420610339,-93.1680362737,"https://www.inaturalist.org/observations/97509895","Gall","","dormfall","dormfall",278,6161.9375,6161.9375,2796.35180664,2796.35180664,"2021-10-05",2679.99926758,6307.49511719,"dormant","dormant",0.896550592333603,"2021-12-31",6872.93896484,2931.53173828,0.953887611082351,278
97511814,"2020-12-31","Eurosta solidaginis",44.009196433,-96.3218173766,"https://www.inaturalist.org/observations/97511814","Gall","","dormfall","dormfall",280,6038.85498047,6038.85498047,2711.67919922,2711.67919922,"2021-10-07",2643.66748047,6223.78515625,"dormant","dormant",0.906676352485125,"2021-12-31",6660.43066406,2795.75708008,0.969926614347483,280
97520105,"2020-12-31","Eurosta solidaginis",29.5565755833,-95.5856085833,"https://www.inaturalist.org/observations/97520105","Gall","","dormfall","dormfall",280,11124.9990234,11124.9990234,6277.53466797,6277.53466797,"2021-10-07",7733.04541016,14232.5742188,"dormant","dormant",0.788056774402941,"2021-12-31",14117.0019531,7739.54003906,0.811099191462085,280
97527564,"2020-12-31","Eurosta solidaginis",42.8169031377,-74.082479322,"https://www.inaturalist.org/observations/97527564","Gall","","dormfall","dormfall",280,5774.30908203,5774.30908203,2392.57543945,2392.57543945,"2021-10-07",2409.61376953,6337.19677734,"dormant","dormant",0.882410243009195,"2021-12-31",6543.79199219,2512.00512695,0.952456431629577,280
97564327,"2020-12-31","Eurosta solidaginis",43.033555189,-76.1393684043,"https://www.inaturalist.org/observations/97564327","Gall","","dormfall","dormfall",279,6565.21875,6565.21875,3039.25317383,3039.25317383,"2021-10-06",3114.26782227,7493.58886719,"dormant","dormant",0.859235939224467,"2021-12-31",7640.76367188,3266.83544922,0.930335555944718,279
97569405,"2020-12-31","Eurosta solidaginis",41.2156791687,-89.321723938,"https://www.inaturalist.org/observations/97569405","Gall","","dormfall","dormfall",281,7060.28222656,7060.28222656,3367.15844727,3367.15844727,"2021-10-08",3262.92089844,7587.31982422,"dormant","dormant",0.877221140753475,"2021-12-31",8048.46337891,3532.37084961,0.953229032461798,281
97598760,"2020-12-31","Eurosta solidaginis",42.6107116667,-71.9670716667,"https://www.inaturalist.org/observations/97598760","Gall","","dormfall","dormfall",279,5714.45019531,5714.45019531,2317.04760742,2317.04760742,"2021-10-06",2397.11254883,6402.10986328,"dormant","dormant",0.877448302971484,"2021-12-31",6512.57763672,2438.50244141,0.950192859384725,279
97713119,"2020-12-31","Eurosta solidaginis",42.6978517189,-88.3369914169,"https://www.inaturalist.org/observations/97713119","Gall","","dormfall","dormfall",282,6517.73388672,6517.73388672,3012.02856445,3012.02856445,"2021-10-09",2737.41943359,6659.05908203,"dormant","dormant",0.898985547206804,"2021-12-31",7250.09863281,3133.25805664,0.961308806999446,282
97720080,"2020-12-31","Eurosta solidaginis",42.4760668851,-71.8849997807,"https://www.inaturalist.org/observations/97720080","Organism; Gall","Larva","dormfall","dormfallLarva",282,5965.02734375,5965.02734375,2466.75390625,2466.75390625,"2021-10-09",2596.10327148,6729.37890625,"dormant","dormantLarva",0.88372910630252,"2021-12-31",6749.83691406,2580.5859375,0.955889075579371,282
97723415,"2020-12-31","Eurosta solidaginis",44.6826769497,-93.2856636083,"https://www.inaturalist.org/observations/97723415","Gall","","dormfall","dormfall",282,6388.00976562,6388.00976562,2925.3762207,2925.3762207,"2021-10-09",2691.51123047,6311.27783203,"dormant","dormant",0.916030750286695,"2021-12-31",6973.57568359,3006.03442383,0.973167904369095,282
97728471,"2020-12-31","Eurosta solidaginis",38.27447417,-78.4180498123,"https://www.inaturalist.org/observations/97728471","Gall","","dormfall","dormfall",282,7840.33886719,7840.33886719,3724.71948242,3724.71948242,"2021-10-09",3853.32983398,9304.60546875,"dormant","dormant",0.850623772564534,"2021-12-31",9217.1640625,4022.12353516,0.926057951691389,282
97728476,"2020-12-31","Eurosta solidaginis",38.27447417,-78.4180498123,"https://www.inaturalist.org/observations/97728476","Gall","","dormfall","dormfall",282,7840.33886719,7840.33886719,3724.71948242,3724.71948242,"2021-10-09",3853.32983398,9304.60546875,"dormant","dormant",0.850623772564534,"2021-12-31",9217.1640625,4022.12353516,0.926057951691389,282
97775204,"2020-12-31","Eurosta solidaginis",44.24598,-93.5233,"https://www.inaturalist.org/observations/97775204","Gall","","dormfall","dormfall",282,6348.48144531,6348.48144531,2896.77392578,2896.77392578,"2021-10-09",2729.59033203,6350.20751953,"dormant","dormant",0.912401923401502,"2021-12-31",6957.98779297,2979.02416992,0.97239020583636,282
97776775,"2020-12-31","Eurosta solidaginis",43.05092766,-72.70644717,"https://www.inaturalist.org/observations/97776775","Gall","","dormfall","dormfall",283,6015.42431641,6015.42431641,2503.3293457,2503.3293457,"2021-10-10",2565.24169922,6626.53710938,"dormant","dormant",0.891866743713622,"2021-12-31",6744.75683594,2605.95629883,0.96061831383125,283
97783952,"2020-12-31","Eurosta solidaginis",42.3477968147,-76.2112752552,"https://www.inaturalist.org/observations/97783952","Gall","","dormfall","dormfall",282,5711.43359375,5711.43359375,2328.10986328,2328.10986328,"2021-10-09",2316.03222656,6205.53320312,"dormant","dormant",0.88829141325585,"2021-12-31",6429.68457031,2443.88549805,0.952626407881065,282
