"","obs_id","gall_id","host_id","sourceURL","pageURL","phenophase","lifestage","viability","date","doy","latitude","longitude","site","state","country","AGDD32","AGDD50","yearend32","yearend50","percent32","percent50","host","gall"
"4765",4880,760,443,"https://www.gallformers.org/source/573","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1558-5646.1993.tb01262.x","maturing","","","1990-06-11",162,45.401,-93.201,"Cedar Creek","MN","USA",NA,NA,NA,NA,NA,NA,"altissima","solidaginis"
"4766",4881,760,443,"https://www.gallformers.org/source/573","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1558-5646.1993.tb01262.x","maturing","","","1990-06-12",163,45.401,-93.201,"Cedar Creek","MN","USA",NA,NA,NA,NA,NA,NA,"altissima","solidaginis"
"4767",4882,760,NA,"bugguide.net","https://bugguide.net/node/view/2128372/bgimage","Adult","Adult","","2022-06-02",153,44.8011,-90.0793,"Stratford","WI","USA",1051.23510742,267.839630127,NA,NA,NA,NA,NA,"solidaginis"
"4768",4886,760,NA,"bugguide.net","https://bugguide.net/node/view/1982171/bgimage","Adult","Adult","","2021-05-24",144,42.7051,-70.9071,"Essex County","MA","USA",1432.46618652,272.22265625,7448.73583984,2989.90698242,0.192309972768583,0.0910471990769645,NA,"solidaginis"
"4769",4889,760,NA,"bugguide.net","https://bugguide.net/node/view/1944024/bgimage","dormant","","viable","2016-02-11",42,50.990882,-114.156232,"Calgary","AB","CA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4770",4890,760,NA,"bugguide.net","https://bugguide.net/node/view/1944023/bgimage","dormant","larva","","2016-03-03",63,50.990882,-114.156232,"Calgary","AB","CA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4771",4891,760,NA,"bugguide.net","https://bugguide.net/node/view/1944017/bgimage","maturing","","","2016-06-30",182,50.990882,-114.156232,"Calgary","AB","CA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4772",4892,760,NA,"bugguide.net","https://bugguide.net/node/view/1801643/bgimage","Adult","Adult","","2020-04-18",109,34.2515,-84.4803,"Cherokee County","GA","USA",1992.72485352,468.593353271,10646.1982422,4768.75585938,0.187177131985118,0.0982632298840149,NA,"solidaginis"
"4773",4893,760,NA,"bugguide.net","https://bugguide.net/node/view/1794253/bgimage","maturing","","","2017-05-03",123,41.1136,-85.52,"Whitley County","IN","USA",1309.3190918,222.560668945,7705.17382812,3128.02929688,0.169927261993966,0.0711504426019889,NA,"solidaginis"
"4774",4894,760,NA,"bugguide.net","https://bugguide.net/node/view/1678154/bgimage","Adult","Adult","","2019-06-18",169,47.7395,92.3624,"St Louis County","MN","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4775",4895,760,NA,"bugguide.net","https://bugguide.net/node/view/1668443/bgimage","Adult","Adult","","2019-05-27",147,41.2129,-81.4176,"Wood Hollow Metropark","OH","USA",1567.79882812,362.564605713,7309.40917969,2998.54663086,0.214490499789819,0.120913445861275,NA,"solidaginis"
"4776",4900,760,NA,"bugguide.net","https://bugguide.net/node/view/1493386/bgimage","Adult","Adult","","2017-05-18",138,43.2431,-91.4435,"Red Oak Prairie","IA","USA",1219.13000488,221.714736938,6662.84863281,2626.21655273,0.182974291037712,0.0844236309102246,NA,"solidaginis"
"4777",4901,760,NA,"bugguide.net","https://bugguide.net/node/view/1377298/bgimage","Adult","Adult","","2017-05-29",149,42.4496,-76.4728,"Cornell Plantations","NY","USA",1704.41906738,385.244567871,7182.07617188,2815.68383789,0.237315648927996,0.136820960750939,NA,"solidaginis"
"4778",4902,760,NA,"bugguide.net","https://bugguide.net/node/view/1233314/bgimage","Adult","Adult","","2016-05-22",143,42.2083,-83.8261,"Lodi Township","MI","USA",1274.20996094,183.626541138,7383.24609375,3073.15625,0.172581266391572,0.0597517751132895,NA,"solidaginis"
"4779",4903,760,NA,"bugguide.net","https://bugguide.net/node/view/1225015/bgimage","Adult","Adult","","2016-05-17",138,40.1051,-80.5078,"West Alexander","PA","USA",1495.81713867,286.298492432,7833.71435547,3253.40795898,0.190946091572196,0.0879995672358777,NA,"solidaginis"
"4780",4907,760,447,"bugguide.net","https://bugguide.net/node/view/1203069/bgimage","maturing","","","2016-03-22",82,31.313,-84.3357,"Newton","GA","USA",1732.68786621,475.622497559,13266.0419922,6933.40722656,0.130610762971259,0.0685986675839578,"canadensis","solidaginis"
"4781",4908,760,NA,"bugguide.net","https://bugguide.net/node/view/924889/bgimage","Adult","Adult","","2014-05-14",134,36.1198,-81.9098,"Avery County","NC","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4782",4909,760,NA,"bugguide.net","https://bugguide.net/node/view/1080375/bgimage","Adult","Adult","","2015-06-07",158,43.9088,-71.826,"Grafton County","NH","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4783",4910,760,NA,"bugguide.net","https://bugguide.net/node/view/915045/bgimage","Adult","Adult","","2014-04-30",120,37.1254,-82.8641,"Letcher County","KY","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4784",4911,760,NA,"bugguide.net","https://bugguide.net/node/view/880304/bgimage","maturing","","","2012-04-27",118,43.2363,-91.9099,"Winneshiek County","IA","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4785",4912,760,NA,"bugguide.net","https://bugguide.net/node/view/1619896/bgimage","Adult","Adult","","2018-06-10",161,43.0766,-77.7681,"Chili","NY","USA",1742.50671387,572.18347168,6767.62695312,2940.44213867,0.257476767844994,0.194590964452307,NA,"solidaginis"
"4786",4913,760,NA,"bugguide.net","https://bugguide.net/node/view/917396/bgimage","Adult","Adult","","2014-05-06",126,37.1254,-82.8641,"Letcher County","KY","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4787",4914,760,NA,"bugguide.net","https://bugguide.net/node/view/723165/bgimage","Adult","Adult","","2011-06-05",156,45.461,-75.1071,"United Counties of Prescott and Russell","ON","CA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4788",4915,760,NA,"bugguide.net","https://bugguide.net/node/view/369345/bgimage","dormant","","viable","2010-02-02",33,44.0153,-73.1673,"Middlebury","VT","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4789",4917,760,NA,"bugguide.net","https://bugguide.net/node/view/276875/bgimage","maturing","","","2009-05-17",137,40.1784,-75.1285,"Horsham","PA","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4790",4918,760,NA,"bugguide.net","https://bugguide.net/node/view/275933/bgimage","dormant","","viable","2009-03-10",69,40.1784,-75.1285,"Horsham","PA","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4791",4919,760,NA,"bugguide.net","https://bugguide.net/node/view/267878/bgimage","maturing","","","2009-04-20",110,43.5448,-80.2482,"Guelph","ON","CA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4792",4920,760,NA,"bugguide.net","https://bugguide.net/node/view/526915/bgimage","Adult","Adult","","2011-06-07",158,44.1281,-72.2551,"Topsham","VT","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4793",4921,760,NA,"bugguide.net","https://bugguide.net/node/view/391405/bgimage","Adult","Adult","","2010-05-02",122,41.3669,-93.4727,"Ackworth","IA","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4794",4922,760,NA,"bugguide.net","https://bugguide.net/node/view/15770/bgimage","maturing","","","2005-04-25",115,36.0222,-78.9031,"Durham County","NC","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4795",4923,760,NA,"bugguide.net","https://bugguide.net/node/view/16181/bgimage","maturing","","","2005-04-30",120,36.0222,-78.9031,"Durham County","NC","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4796",4924,760,NA,"bugguide.net","https://bugguide.net/node/view/16181/bgimage","maturing","","","2005-05-03",123,36.0222,-78.9031,"Durham County","NC","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4797",4925,760,NA,"bugguide.net","https://bugguide.net/node/view/16181/bgimage","maturing","","","2005-05-06",126,36.0222,-78.9031,"Durham County","NC","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4798",4926,760,NA,"bugguide.net","https://bugguide.net/node/view/188433/bgimage","Adult","Adult","","2008-06-06",158,43.8143,-79.424,"Thornhill","ON","CA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4799",4927,760,NA,"bugguide.net","https://bugguide.net/node/view/168216/bgimage","dormant","Larva","","2008-02-17",48,40.4108,-75.2479,"Bucks County","PA","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4800",4928,760,NA,"bugguide.net","https://bugguide.net/node/view/168216/bgimage","maturing","","","2009-04-23",113,40.1784,-75.1285,"Horsham","PA","USA",NA,NA,NA,NA,NA,NA,NA,"solidaginis"
"4801",4929,NA,443,"inaturalist.org","http://inaturalist.ca/observations/4100123","Flowering",NA,NA,"2016-09-13",257,43.8245245396,-79.4155791868,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"altissima",NA
"4802",4930,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/4885420","Flowering; Flower Budding",NA,NA,"2016-09-16",260,43.4167071636,-80.12196064,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4803",4931,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/7232959","Flowering",NA,NA,"2017-07-22",203,53.2663879395,-106.7097244263,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4804",4932,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/7233851","Flowering",NA,NA,"2017-07-22",203,53.3022232056,-107.0769424438,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4805",4933,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/7247163","Flowering",NA,NA,"2017-07-28",209,49.6605567932,-109.5013885498,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4806",4934,NA,447,"inaturalist.org","http://inaturalist.ca/observations/7284265","Flowering",NA,NA,"2017-07-30",211,49.6470328561,-109.4963879977,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4807",4935,NA,447,"inaturalist.org","http://inaturalist.ca/observations/7309316","Flowering",NA,NA,"2017-08-01",213,53.6736303662,-106.9760999178,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4808",4936,NA,447,"inaturalist.org","http://inaturalist.ca/observations/7460301","Flowering",NA,NA,"2017-08-12",224,46.6461133333,-60.4008133333,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4809",4937,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/7512206","Flowering",NA,NA,"2017-08-15",227,44.6510812361,-66.8262455241,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4810",4938,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/7613755","Flowering",NA,NA,"2017-07-30",211,50.9980966667,-106.419,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4811",4939,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/7647864","Flowering",NA,NA,"2017-08-25",237,44.4713937874,-77.3137950897,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4812",4940,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/7710247","Flowering",NA,NA,"2017-08-29",241,44.8814577843,-76.0329396271,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4813",4941,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/7782731","Flowering",NA,NA,"2017-09-04",247,45.4542785325,-71.6841893178,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4814",4942,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/7945111","Flowering",NA,NA,"2017-09-16",259,44.6237859007,-63.5663437257,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4815",4943,NA,443,"inaturalist.org","https://www.inaturalist.org/observations/8303276","Flowering",NA,NA,"2017-09-17",260,43.381503068,-80.3537732363,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"altissima",NA
"4816",4944,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/14207206","Flowering",NA,NA,"2017-08-06",218,44.7063915,-66.8157713,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4817",4945,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/14518533","Flowering",NA,NA,"2018-07-19",200,50.7908386728,-103.8996736124,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4818",4946,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/14520113","Flowering",NA,NA,"2018-07-14",195,49.1955941744,-122.9213937394,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4819",4947,NA,451,"inaturalist.org","https://www.inaturalist.org/observations/14531857","Flowering",NA,NA,"2018-07-19",200,51.88797748,-106.81242031,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"gigantea",NA
"4820",4948,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/14613088","Flowering",NA,NA,"2018-07-18",199,50.8687865169,-100.0539657846,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4821",4949,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/14613803","Flowering",NA,NA,"2018-07-22",203,49.9024795726,-98.3112404474,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4822",4950,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/14625463","Flowering",NA,NA,"2018-07-22",203,54.1272264859,-108.6028089748,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4823",4951,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/14656890","Flowering",NA,NA,"2018-07-22",203,44.7203633333,-80.977555,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4824",4952,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/14662991","Flowering",NA,NA,"2018-07-23",204,43.54692,-80.2669533333,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4825",4953,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/14755874","Flowering",NA,NA,"2018-07-26",207,44.6145333333,-65.6983716667,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4826",4954,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/15136589","Flowering",NA,NA,"2018-08-05",217,49.2582633333,-122.7284,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4827",4955,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/15229007","Flowering",NA,NA,"2018-08-01",213,50.1782045736,-97.1557585072,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4828",4956,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/15348215","Flower Budding",NA,NA,"2018-08-12",224,44.9435722222,-75.7208944444,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4829",4957,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/15810676","Flowering",NA,NA,"2018-08-12",224,46.010648,-66.953479,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4830",4958,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/16098115","Flowering",NA,NA,"2018-07-19",200,43.684495469,-79.3603826113,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4831",4959,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/16148353","Flowering",NA,NA,"2018-09-02",245,43.6844644346,-79.359545762,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4832",4960,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/16182927","Flowering",NA,NA,"2018-09-03",246,45.3719291,-75.7945159,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4833",4961,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/16222122","Flowering",NA,NA,"2018-09-03",246,46.009086,-66.95377,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4834",4962,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/16312925","Flowering",NA,NA,"2018-09-08",251,44.7734482633,-66.8177721743,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4835",4963,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/16316602","Flowering",NA,NA,"2018-08-10",222,46.4319433333,-83.5711183333,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4836",4964,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/16342609","Flowering",NA,NA,"2018-09-08",251,46.014674,-66.95823,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4837",4965,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/16492132","Flowering",NA,NA,"2018-09-13",256,44.9257958495,-78.47144329,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4838",4966,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/17173474","Flowering",NA,NA,"2018-09-16",259,45.9325366667,-80.546875,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4839",4967,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/17174837","Flowering",NA,NA,"2018-09-16",259,44.8058483333,-79.7335133333,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4840",4968,NA,451,"inaturalist.org","https://www.inaturalist.org/observations/17706574","Flowering",NA,NA,"2018-08-12",224,46.89343,-84.6195883333,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"gigantea",NA
"4841",4969,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/17810262","Flowering",NA,NA,"2018-08-14",226,47.7518933333,-84.8259233333,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4842",4970,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/18014359","Flowering",NA,NA,"2018-08-16",228,47.7510583333,-84.8286333333,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4843",4971,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/18282012","Flowering",NA,NA,"2018-08-18",230,47.7531666667,-84.8265483333,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4844",4972,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/18282109","Flowering",NA,NA,"2018-08-18",230,47.7521933333,-84.8269666667,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4845",4973,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/18350837","Flowering",NA,NA,"2018-08-19",231,47.7515433333,-84.826565,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4846",4974,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/18358073","Flowering",NA,NA,"2018-08-19",231,47.7536266667,-84.8247366667,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4847",4975,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/18515685","Flowering",NA,NA,"2018-08-22",234,47.3541066667,-84.6363683333,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4848",4976,NA,451,"inaturalist.org","https://www.inaturalist.org/observations/19277528","Flowering",NA,NA,"2018-10-12",285,43.7939771729,-79.698943086,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"gigantea",NA
"4849",4977,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/20004010","Flowering",NA,NA,"2016-08-19",232,43.818045342,-79.1868844065,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4850",4978,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/20020699","Flowering",NA,NA,"2018-09-14",257,45.9657885342,-64.328355048,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4851",4979,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/20079386","Flowering",NA,NA,"2018-09-07",250,48.4273752737,-89.2228445189,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4852",4980,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/20369941","Flowering",NA,NA,"2016-08-22",235,45.4107416667,-75.73137,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4853",4981,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/20369943","Flowering",NA,NA,"2016-08-27",240,45.41089,-75.73188,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4854",4982,NA,451,"inaturalist.org","https://www.inaturalist.org/observations/20592407","Flowering",NA,NA,"2018-08-25",237,45.273669,-74.689796,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"gigantea",NA
"4855",4983,NA,451,"inaturalist.org","https://www.inaturalist.org/observations/20592575","Flowering",NA,NA,"2018-08-25",237,45.273669,-74.689796,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"gigantea",NA
"4856",4984,NA,451,"inaturalist.org","https://www.inaturalist.org/observations/20729712","Flowering",NA,NA,"2018-08-25",237,45.273723,-74.689529,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"gigantea",NA
"4857",4985,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/21066085","Flowering",NA,NA,"2017-08-08",220,48.7751228371,-94.1640242694,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4858",4986,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/29155223","Flowering",NA,NA,"2019-07-19",200,54.0946637979,-125.5808222295,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4859",4987,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/29373995","Flowering",NA,NA,"2019-07-20",201,50.0819625854,-96.8558959961,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4860",4988,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/29465102","Flowering",NA,NA,"2019-07-24",205,49.8124351501,-99.6390686035,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4861",4989,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/29742977","Flowering",NA,NA,"2019-07-28",209,50.62277,-99.8648533333,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4862",4990,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/29791553","Flowering",NA,NA,"2019-07-20",201,44.5794616667,-66.7563083333,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4863",4991,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/29868952","Flowering",NA,NA,"2019-07-30",211,49.3203783333,-96.9299783333,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4864",4992,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/30396399","Flowering",NA,NA,"2019-08-07",219,44.6090277778,-63.6012194444,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4865",4993,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/30997842","Flowering",NA,NA,"2019-08-17",229,52.1834040061,-106.5724817758,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4866",4994,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/31022041","Flowering",NA,NA,"2019-08-17",229,45.0687312265,-75.0087636709,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4867",4995,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/31137097","Flowering",NA,NA,"2019-08-19",231,50.9177880921,-100.0317679067,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4868",4996,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/31175750","Flowering",NA,NA,"2019-08-19",231,44.6545583333,-66.77054,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4869",4997,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/31285094","Flowering",NA,NA,"2019-08-21",233,44.84592,-79.98403,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4870",4998,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/31446471","Flowering",NA,NA,"2019-08-24",236,45.0760128982,-64.4917421251,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4871",4999,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/31481833","Flowering",NA,NA,"2019-08-25",237,50.652431488,-99.9619903564,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4872",5000,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/31696012","Flowering",NA,NA,"2019-08-27",239,49.8368148804,-99.5840606689,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4873",5001,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/31816502","Flowering",NA,NA,"2019-08-30",242,45.1139343716,-79.452865202,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4874",5002,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/31870773","Flowering",NA,NA,"2019-08-31",243,45.0561361667,-78.77562,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4875",5003,NA,443,"inaturalist.org","https://www.inaturalist.org/observations/31908775","Flowering",NA,NA,"2019-08-29",241,48.4938106643,-93.793806635,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"altissima",NA
"4876",5004,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/32018918","Flowering",NA,NA,"2019-09-02",245,44.6744444444,-66.7641666667,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4877",5005,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/32195986","Flowering",NA,NA,"2019-09-05",248,49.524505,-100.5100166667,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4878",5006,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/32498739","Flowering",NA,NA,"2019-09-10",253,43.40429311,-80.34373574,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4879",5007,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/32536853","Flowering; Fruiting; Flower Budding",NA,NA,"2019-09-11",254,48.39677684,-71.04587437,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4880",5008,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/32587047","Flowering",NA,NA,"2019-09-09",252,46.786848,-71.334104,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4881",5009,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/32606592","Flowering",NA,NA,"2019-09-09",252,46.786848,-71.334104,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4882",5010,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/32725410","Flowering",NA,NA,"2019-09-14",257,48.4025416667,-71.7835466667,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4883",5011,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/32807100","Flowering",NA,NA,"2019-09-15",258,42.2651281742,-83.0767315678,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
"4884",5012,NA,447,"inaturalist.org","https://www.inaturalist.org/observations/33021370","Flowering",NA,NA,"2019-09-10",253,49.8635027778,-97.4664388889,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"canadensis",NA
"4885",5013,NA,458,"inaturalist.org","https://www.inaturalist.org/observations/33056290","Flowering",NA,NA,"2019-09-19",262,44.471071,-77.318151,NA,NA,"CA",NA,NA,NA,NA,NA,NA,"rugosa",NA
